S210900607,07/07/2022 20:39:50,37.22s,2,Passed,,0.175049,23.7903139,5.00597008,3.33415598,1.35166696,1.27609216,23.7912658,4.65893334,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Passed,Passed,Passed,,,,,,,,,,,,,,,,,,
S220905987,07/07/2022 20:39:51,38.47s,1,Passed,,0.173645,23.7378331,5.00619615,3.31036053,1.34912088,1.26712543,23.7388619,4.56072327,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Passed,Passed,Passed,,,,,,,,,,,,,,,,,,
S210900607,07/07/2022 20:40:53,30.68s,2,Passed,,0.174881,23.7910597,5.00595972,3.33416224,1.35167113,1.27609021,23.7923683,4.66572793,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Passed,Passed,Passed,,,,,,,,,,,,,,,,,,
S220905987,07/07/2022 20:40:55,33.28s,1,Passed,,0.173523,23.7388549,5.00629135,3.31032128,1.3491783,1.26716153,23.7398641,4.54951982,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Passed,Passed,Passed,,,,,,,,,,,,,,,,,,
S210900607,07/07/2022 20:41:35,32.05s,2,Passed,,0.174637,23.7924337,5.00594886,3.33409857,1.3517182,1.27611898,23.7935602,4.66801648,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Passed,Passed,Passed,,,,,,,,,,,,,,,,,,
S220905987,07/07/2022 20:41:37,34.58s,1,Passed,,0.173401,23.7399211,5.00644721,3.31026279,1.34928483,1.26727971,23.74103,10.6432523,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Passed,Passed,Passed,,,,,,,,,,,,,,,,,,
S220905987,07/07/2022 20:42:28,32.03s,2,Passed,,0.171875,23.7379089,5.00673756,3.31022587,1.34933283,1.26728643,23.7390851,11.9526235,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Passed,Passed,Passed,,,,,,,,,,,,,,,,,,
S210900607,07/07/2022 20:42:30,34.43s,1,Passed,,0.176285,23.7947362,5.00580303,3.33412936,1.35169309,1.27609198,23.7957694,4.59828488,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Passed,Passed,Passed,,,,,,,,,,,,,,,,,,
S220905987,07/07/2022 20:43:22,32.08s,2,Passed,,0.171799,23.7409011,5.0069319,3.31017703,1.34940049,1.26736484,23.7393982,10.8342459,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Passed,Passed,Passed,,,,,,,,,,,,,,,,,,
S210900607,07/07/2022 20:43:24,34.59s,1,Passed,,0.176331,23.7952029,5.00585879,3.33406169,1.35171766,1.27610267,23.7963423,4.52672696,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Passed,Passed,Passed,,,,,,,,,,,,,,,,,,
S220905987,07/07/2022 20:44:09,30.48s,2,Passed,,0.171799,23.7388461,5.0068023,3.31017816,1.34941097,1.26735459,23.740253,4.78353552,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Passed,Passed,Passed,,,,,,,,,,,,,,,,,,
S210900607,07/07/2022 20:44:11,33.24s,1,Passed,,0.176163,23.7960521,5.0058714,3.33406081,1.35172308,1.2761061,23.7970076,4.54320885,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Passed,Passed,Passed,,,,,,,,,,,,,,,,,,
