,,,,,TestName,UUT Current Measurment,24 VDC Measurment,5 VDC Measurment,3.3 VDC Measurment,1.35 VDC Measurment,1.275 VDC Measurment,VDC w/18 VAC Power,VDC w/7 VAC Power,Program & Verify Hardware,Program & Verify Serial Number,Verify Software Number,AI1 Data Calibrated,AI2 Data Calibrated,AI3 Data Calibrated,AI4 Data Calibrated,AI5 Data Calibrated,AI6 Data Calibrated,AI7 Data Calibrated,AI8 Data Calibrated,AI9 Data Calibrated,AI1 Calibration,AI2 Calibration,AI3 Calibration,AI4 Calibration,AI5 Calibration,AI6 Calibration,AI7 Calibration,AI8 Calibration,AI9 Calibration,2.5V_Buf Reference,UIO1 Data Calibrated,2.5V Reference Data Calibrated,UIO1 Calibration,2.5V Reference Calibration,UI1 Data Calibrated,UI1 Calibration,AO1 Data Calibrated,AO1 Calibration,Binary Output 1 Led ON,Binary Output 2 Led ON,Binary Output 3 Led ON,Binary Output 4 Led ON,Binary Output 5 Led ON,Binary Output 6 Led ON,Binary Output 7 Led ON,Binary Output 8 Led ON,Binary Output 9 Led ON,Binary Output 10 Led ON,Binary Output 11 Led ON,Binary Output 12 Led ON,Binary Output 13 Led ON,24 VAC Binary Output 1,24 VAC Binary Output 2,24 VAC Binary Output 3,24 VAC Binary Output 4,24 VAC Binary Output 5,24 VAC Binary Output 6,24 VAC Binary Output 7,24 VAC Binary Output 8,24 VAC Binary Output 9,24 VAC Binary Output 10,24 VAC Binary Output 11,24 VAC Binary Output 12,24 VAC Binary Output 13,Binary Output 1 Led OFF,Binary Output 2 Led OFF,Binary Output 3 Led OFF,Binary Output 4 Led OFF,Binary Output 5 Led OFF,Binary Output 6 Led OFF,Binary Output 7 Led OFF,Binary Output 8 Led OFF,Binary Output 9 Led OFF,Binary Output 10 Led OFF,Binary Output 11 Led OFF,Binary Output 12 Led OFF,Binary Output 13 Led OFF,0 VAC Binary Output 1,0 VAC  Binary Output 2,0 VAC  Binary Output 3,0 VAC  Binary Output 4,0 VAC  Binary Output 5,0 VAC  Binary Output 6,0 VAC  Binary Output 7,0 VAC  Binary Output 8,0 VAC  Binary Output 9,0 VAC  Binary Output 10,0 VAC  Binary Output 11,0 VAC  Binary Output 12,0 VAC  Binary Output 13,Binary Input 1 High,Binary Input 2 High,Binary Input 3 High,Binary Input 4 High,Binary Input 5 High,Binary Input 6 High,Binary Input 7 High,Binary Input 8 High,Binary Input 9 High,Binary Input 10 High,Binary Input 11 High,Binary Input 12 High,Binary Input 13 High,Binary Input 14 High,Binary Input 15 High,Binary Input 16 High,Binary Input 1 Low,Binary Input 2 Low,Binary Input 3 Low,Binary Input 4 Low,Binary Input 5 Low,Binary Input 6 Low,Binary Input 7 Low,Binary Input 8 Low,Binary Input 9 Low,Binary Input 10 Low,Binary Input 11 Low,Binary Input 12 Low,Binary Input 13 Low,Binary Input 14 Low,Binary Input 15 Low,Binary Input 16 Low,AI1 Resistance Input Mode 10k,AI2 Resistance Input Mode 10k,AI3 Resistance Input Mode 10k,AI4 Resistance Input Mode 10k,AI5 Resistance Input Mode 10k,AI6 Resistance Input Mode 10k,AI7 Resistance Input Mode 10k,AI8 Resistance Input Mode 10k,AI9 Resistance Input Mode 10k,AO1 Voltage Output Mode 10V,AO1 Voltage Output Mode 0V,AO1 Current Output Mode 10 mA,AO1 Current Output Mode 0 mA,AO1 PWM Output Mode 80Hz,UI1 Voltage Input Mode 10V,UI1 Current Input Mode 10mA,UI1 Resistance Input Mode 10k,UIO1 Current Input Mode 10mA,UIO1 Resistance Input Mode 10k,UIO1 Binary Input Mode "0",UIO1 Binary Input Mode "1",UIO1 Voltage Output Mode 10V,UIO1 Voltage Output Mode 0V,UART Test,UART LED11 Test,UART LED12 Test,UART LED13 Test,UART LED14 Test,USB Host J2 Test,USB Device P13 Test,Ethernet Loockback Test,System LEDs Test ON,LED9 Test ON,LED10 Test ON,LED3 Test ON,System LEDs Test OFF,LED9 Test OFF,LED10 Test OFF,LED3 Test OFF,LCD Display 1 Test,LCD Display 2 Test,Push-Bottom Test,Rotary Switch Test,Setting Calibration RTC_CLK_OUT,RTC_CLK_OUT Test,Match Date Calibration,Incrementing Date,Mac Address Assigment,Mac Address Assigned,Hardware Programmed,Serial Number Programmed,Login to SO and Change Directory,Request Cert and Certificate Installed,PS Processor Version,Device Tree md5sum,Device Tree (copy) md5sum,Field Kernel md5sum,Field Kernel (copy) md5sum,Recovery Kernel md5sum,U-boot md5sum,Reset Controller,Disable Debug Console
S230303428,18/01/2023 06:00:14 p. m.,340.10s,1,Failed,Push-Bottom Test,0.187439,23.7412245,4.99379168,3.31462018,1.34595047,1.27396333,23.7424076,1.85082504,Passed,Passed,011F81,0288FFD67FE80B0B9BFB000A,0289FFD47FDE0B099BFA000D,028AFFCC7FDF0B079BFC000E,028BFFCE7FDD0B089BFD0011,028CFFCF7FDC0B049BF80017,028DFFCE7FDE0B059BFA0015,028EFFCA7FD50B069BFA0017,028FFFD17FDC0B089BFC0010,0290FFCA7FE40B0C9C030017,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,2494.43492,028544DA0018576F000B9C120010272D,02929BE7,Passed,Passed,0286D98E77850B5E6E16000D8A370010,Passed,02876DE2001D,Passed,59031,58127,34415,80704,62765,66492,75269,65951,38718,41016,8089,74090,81518,23.8712398,23.8711702,23.871543,23.8734044,23.8734902,23.8735484,23.8735584,23.873594,23.8737179,23.8713168,23.8725839,23.8744493,23.874748,0,0,0,0,0,0,0,0,0,0,0,0,0,0.140361294,0.144163259,0.150237842,0.186319054,0.180556229,0.165815554,0.15756741,0.177341947,0.128537529,0.158204733,0.169697552,0.160105543,0.16502097,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,9995,9999,9996,9998,9997,9999,9999,9996,9998,10.05,0.00,10.01,0.00,80.43,10.00,9.98,9994,10.01,10021,Passed,Passed,9.99,0.04,Passed,24371,61230,31305,29869,Passed,Passed,Passed,Passed,99999,99999,99999,Passed,0,0,0,Passed,Passed,Failed,,,,,,,,,,,,,,,,,,,,
S230303723,18/01/2023 06:01:24 p. m.,470.73s,2,Failed,LCD Display 1 Test,0.184097,23.7388437,4.99567535,3.32239142,1.35090301,1.2768638,23.7392084,23.7385636,Passed,Passed,011F81,0288FFD680050B129C050009,0289FFD97FF40B0E9C0A0007,028AFFD17FED0B0B9C020019,028BFFD07FF10B099C0F0013,028CFFCB7FEC0B089C0A0016,028DFFD17FF20B089C02001B,028EFFC57FEB0B0A9C0A0016,028FFFD07FF00B0C9C030017,0290FFC47FEF0B0E9C140013,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,2495.4972,028544AF00135759FFFD9C1500172719,02929BF8,Passed,Passed,0286D9FC77B00B6A6DA50017899D0010,Passed,02876DEC001C,Passed,71272,61285,66148,67633,66191,78430,73836,62431,63018,71808,71525,30480,21798,23.8782914,23.8781372,23.8783359,23.8802535,23.8804566,23.8805835,23.8805114,23.8806451,23.8806704,23.8790769,23.8790857,23.8815639,23.88155,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0941157351,0.110136548,0.110141073,0.102946256,0.0899251116,0.091237837,0.0934904963,0.0968149688,0.0943989583,0.106041332,0.107082976,0.106092464,0.105823365,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,9987,9991,9993,9992,9994,9991,9994,9994,9994,10.07,0.01,10.07,0.00,80.28,9.99,10.01,9994,10.00,10011,Passed,Passed,10.03,0.04,Passed,18651,35387,8089,16173,Passed,Passed,Passed,Passed,99999,99999,43984,Passed,0,0,0,Failed,,,,,,,,,,,,,,,,,,,,,,
S230303723,18/01/2023 06:12:31 p. m.,512.09s,2,Passed,,0.182617,23.7453727,4.99644303,3.32206989,1.35124119,1.27702928,23.7454005,2.36629012,Passed,Passed,011F81,0288FFD27FF10B139C0A0004,0289FFD47FE50B0F9BFE0017,028AFFCC7FE10B0C9C0A000D,028BFFCA7FE40B099C090015,028CFFC77FE10B079C030020,028DFFCB7FE40B089C070019,028EFFC17FE20B0A9C070019,028FFFCC7FE70B0C9C02001B,0290FFC07FE50B0E9C0F0017,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,2495.50062,028544B000155759FFFF9C1D0013270C,02929BF8,Passed,Passed,0286D9FA77AA0B6A6DA70016899C0010,Passed,02876DEC001E,Passed,70844,61258,66299,67693,66104,78597,74030,62534,63269,72070,71857,31421,22160,23.8769703,23.8770683,23.8770546,23.8792925,23.8794817,23.8795696,23.879481,23.8794715,23.8796066,23.8779948,23.8781691,23.8806131,23.8807593,0,0,0,0,0,0,0,0,0,0,0,0,0,0.122369633,0.13602408,0.130855902,0.115432694,0.109286384,0.10179744,0.106091446,0.11173299,0.104867622,0.0939649999,0.107716574,0.109855736,0.110099208,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,9998,9999,9999,9998,9999,9999,9998,9998,9999,10.07,0.01,10.08,0.00,80.27,9.99,10.00,9998,10.01,10002,Passed,Passed,10.03,0.04,Passed,18651,35292,8089,16173,Passed,Passed,Passed,Passed,99999,99999,44297,Passed,0,0,0,Passed,Passed,Passed,Passed,Passed,32769.9927,Passed,Passed,Passed,00:12:EA:11:02:90,Passed,Passed,Passed,Passed,25, 3a70eea449ac4a1d768753ec9c26c3d9, 3a70eea449ac4a1d768753ec9c26c3d9, 162441d06a4f1928a4d032085114e5d9, 162441d06a4f1928a4d032085114e5d9, 43f385263d267c78bc9e2f89d1e54cb7, c96afdbb7d6771e539bea3d6568e9be8,Passed,Passed
S230303428,18/01/2023 06:15:49 p. m.,710.42s,1,Passed,,0.186447,23.7446173,4.99410009,3.31445487,1.34619326,1.2740987,23.7458798,1.86080267,Passed,Passed,011F81,0288FFCD7FDF0B0B9BF9000B,0289FFD17FDA0B099BF8000F,028AFFC57FD80B089BFA0011,028BFFCA7FD70B089BFA0013,028CFFCC7FD80B059BF60019,028DFFCE7FDE0B069BF5001A,028EFFC77FD30B069BFA0017,028FFFCB7FD50B089BF80014,0290FFC77FE30B0C9C01001A,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,2494.41145,028544D90017576E000A9C0F0012271A,02929BE7,Passed,Passed,0286D98D77830B5F6E14000E8A2F0010,Passed,02876DE0001C,Passed,58443,57578,34012,80324,62170,66363,75255,66299,38879,41729,9121,74427,81887,23.8749857,23.8741686,23.8750071,23.8769896,23.8772036,23.8769118,23.8770431,23.8770786,23.8772696,23.8749093,23.8759959,23.8780786,23.8777301,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0916530295,0.0894927153,0.0953548023,0.135550929,0.102869764,0.103639773,0.103356584,0.11833397,0.088845316,0.119011407,0.123413515,0.120623404,0.122921175,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,10002,10001,10001,10002,10001,10000,10002,10002,10000,10.03,0.00,10.01,0.00,80.45,10.00,9.98,9981,10.01,10003,Passed,Passed,9.99,0.04,Passed,24532,61065,30838,29869,Passed,Passed,Passed,Passed,99999,99999,99999,Passed,0,0,0,Passed,Passed,Passed,Passed,Passed,32771.2494,Passed,Passed,Passed,00:12:EA:11:02:91,Passed,Passed,Passed,Passed,25, 3a70eea449ac4a1d768753ec9c26c3d9, 3a70eea449ac4a1d768753ec9c26c3d9, 162441d06a4f1928a4d032085114e5d9, 162441d06a4f1928a4d032085114e5d9, 43f385263d267c78bc9e2f89d1e54cb7, c96afdbb7d6771e539bea3d6568e9be8,Passed,Passed
S230102397,18/01/2023 06:25:50 p. m.,373.12s,2,Failed,Setting Calibration RTC_CLK_OUT,0.182495,23.697088,4.9943909,3.32351723,1.34572973,1.27195985,23.6972944,1.98519437,Passed,Passed,011F81,0288FFCE7FDB0B109BF40011,0289FFD47FD30B0E9BF30011,028AFFD27FD30B0B9BFB000F,028BFFD07FD40B0A9BFC0010,028CFFCF7FD60B079BFD0012,028DFFCE7FD50B089BF3001A,028EFFC87FD50B0A9C00000B,028FFFD37FDA0B0A9BFE000E,0290FFC87FDD0B0E9BFA001C,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,2494.17402,028544C00016574C000B9C0D0013271E,02929BE3,Passed,Passed,0286DACA78210B706DC5001089900014,Passed,02876DB7001E,Passed,77192,63144,66788,68151,71939,80704,74134,64897,72506,69319,73166,29869,22692,23.878868,23.8791251,23.8792199,23.8811748,23.8815298,23.8815087,23.8815855,23.8816896,23.88192,23.880441,23.8805317,23.8828772,23.882967,0,0,0,0,0,0,0,0,0,0,0,0,0,0.123826681,0.141653787,0.142661133,0.127420257,0.120153341,0.117453732,0.120306332,0.125984948,0.119315705,0.107764584,0.120572085,0.120182673,0.116852821,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,10004,10002,10002,10002,10002,10002,10002,10001,10000,10.06,0.00,9.87,0.00,80.28,10.00,10.00,9995,10.01,10012,Passed,Passed,9.99,0.04,Passed,18004,28984,7371,12521,Passed,Passed,Passed,Passed,99999,99999,42418,Passed,0,0,0,Passed,Passed,Passed,Passed,Failed,,,,,,,,,,,,,,,,,,
S230102625,18/01/2023 06:28:41 p. m.,571.62s,1,Failed,Setting Calibration RTC_CLK_OUT,0.193329,23.7154439,5.01220946,3.33160708,1.35065155,1.27782994,23.7170865,2.21358933,Passed,Passed,011F81,0288FFD87FDB0B0D9C1E0012,0289FFDA7FDD0B0C9C1F0012,028AFFD47FD60B069C1F0018,028BFFD17FD50B089C1F001A,028CFFD27FD80B029C1C001C,028DFFCE7FDA0B029C1C001D,028EFFCB7FD70B059C1F001C,028FFFD57FD80B099C1F0016,0290FFCA7FDE0B0B9C26001B,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,2496.93443,028544DF0019575E000A9C2C001B271D,02929C0F,Passed,Passed,0286DB01784C0B716DE8000F89D10013,Passed,02876E25001D,Passed,52319,55731,29745,78633,59092,65397,71323,64360,34613,37637,7003,71255,80422,23.8716686,23.8721691,23.8722599,23.8739107,23.8740839,23.8741722,23.8741702,23.8741472,23.8742941,23.8718019,23.8728887,23.8741011,23.8753389,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0963188321,0.0958881472,0.0983075174,0.138663982,0.109520992,0.106972659,0.104587514,0.124338501,0.0901327503,0.118796018,0.123397518,0.120516646,0.12268791,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,10004,10001,10002,10002,10002,10000,10001,10002,10001,10.08,0.00,9.81,0.00,80.31,10.00,9.99,9996,10.01,10010,Passed,Passed,10.04,0.04,Passed,24371,51764,29869,22516,Passed,Passed,Passed,Passed,99999,99999,99999,Passed,0,0,0,Passed,Passed,Passed,Passed,Failed,,,,,,,,,,,,,,,,,,
S230102625,18/01/2023 06:37:03 p. m.,473.46s,1,Passed,,0.191879,23.7233875,5.01380376,3.33134289,1.35141895,1.2783381,23.7242359,1.82669365,Passed,Passed,011F81,0288FFD97FE50B0F9C1D000F,0289FFDC7FE50B0E9C1E000F,028AFFCF7FDE0B0A9C200011,028BFFCE7FDD0B0B9C200016,028CFFD47FE10B089C1D0018,028DFFD27FDF0B089C1D0019,028EFFCF7FDF0B099C210016,028FFFD17FE10B0C9C200011,0290FFCB7FE40B0E9C2B0016,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,2496.95478,028544E10017575B000D9C2F001E2714,02929C0F,Passed,Passed,0286DB01784F0B6C6DE4000E89BE0012,Passed,02876E24001A,Passed,52022,55297,29240,78127,58537,64965,70757,63737,34114,37293,6628,71051,80203,23.8708113,23.8709266,23.8711871,23.8731009,23.8731148,23.8732711,23.8733075,23.8730603,23.8731221,23.8708637,23.8718729,23.8739071,23.8740055,0,0,0,0,0,0,0,0,0,0,0,0,0,0.134319236,0.137722595,0.142032424,0.175092837,0.171357103,0.155845205,0.146667122,0.164815095,0.119528631,0.144931744,0.153562035,0.141433575,0.143360415,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,9998,9999,9998,9998,9999,9999,9999,9998,9999,10.08,0.00,9.81,0.00,80.32,10.00,10.00,9989,10.01,10002,Passed,Passed,10.04,0.04,Passed,24371,51590,29620,22866,Passed,Passed,Passed,Passed,99999,99999,99999,Passed,0,0,0,Passed,Passed,Passed,Passed,Passed,32770.0587,Passed,Passed,Passed,00:12:EA:11:02:92,Passed,Passed,Passed,Passed,25, 3a70eea449ac4a1d768753ec9c26c3d9, 3a70eea449ac4a1d768753ec9c26c3d9, 162441d06a4f1928a4d032085114e5d9, 162441d06a4f1928a4d032085114e5d9, 43f385263d267c78bc9e2f89d1e54cb7, c96afdbb7d6771e539bea3d6568e9be8,Passed,
S230102397,18/01/2023 06:40:11 p. m.,661.88s,2,Passed,,0.184555,23.7001472,4.99536292,3.32320931,1.34597693,1.27222654,23.700315,23.6995118,Passed,Passed,011F81,0288FFD67FDE0B0D9BFB000D,0289FFDA7FD50B099BF20013,028AFFD67FD50B049BF80013,028BFFD57FD40B019BF60016,028CFFD17FD50AFD9BF20020,028DFFD37FD60AFE9BF4001D,028EFFC97FD50B009BFC001C,028FFFD57FD80B039BF50016,0290FFC87FD80B089BF60024,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,2494.22454,028544C5000F574600129C03001D2713,02929BE4,Passed,Passed,0286DAC378230B726DC4000D898F0014,Passed,02876DB8001C,Passed,76728,62611,66277,67693,71068,80136,73534,64027,71956,68886,72681,30238,22339,23.8834822,23.883478,23.8837568,23.8855366,23.885884,23.885891,23.8856905,23.8857374,23.8861327,23.8845065,23.8842954,23.8869509,23.8867676,0,0,0,0,0,0,0,0,0,0,0,0,0,0.126624325,0.140597009,0.133064246,0.116565393,0.0970014578,0.088281698,0.0891755594,0.0964794064,0.0899586204,0.081058798,0.103703186,0.108936068,0.118339125,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,10002,10002,10001,10002,10001,10001,10000,10001,10001,10.05,0.00,9.87,0.00,80.28,9.99,9.98,9997,10.01,9997,Passed,Passed,9.99,0.04,Passed,18004,29112,7371,12804,Passed,Passed,Passed,Passed,99999,99999,42687,Passed,0,0,0,Passed,Passed,Passed,Passed,Passed,32769.7818,Passed,Passed,Passed,00:12:EA:11:02:92,Passed,Passed,Passed,Passed,25, 3a70eea449ac4a1d768753ec9c26c3d9, 3a70eea449ac4a1d768753ec9c26c3d9, 162441d06a4f1928a4d032085114e5d9, 162441d06a4f1928a4d032085114e5d9, 43f385263d267c78bc9e2f89d1e54cb7, c96afdbb7d6771e539bea3d6568e9be8,Passed,
S230102397,18/01/2023 07:03:32 p. m.,135.91s,2,Failed,AI9 Calibration,0.183273,23.7008216,4.99529688,3.32315331,1.34592139,1.27224917,23.7010365,1.97448594,Passed,Passed,011F81,0288FFC87FDF0B129BF70003,0289FFD07FD70B0F9BF90009,028AFFD17FD70B0C9BEF001A,028BFFCD7FD70B0B9BF9000C,028CFFCF7FD80B079BF70012,028DFFCA7FD80B089BF30014,028EFFC97FD80B0A9BF60019,028FFFD37FDD0B0C9BF00017,0290FFC97FDF0B0F9BF90016,Failed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,0,00000000000000000000000000000000,00000000000000000000000000000000,Failed,Failed,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
S230102397,18/01/2023 07:09:21 p. m.,68.50s,2,Failed,2.5V_Buf Reference,0.183853,23.6998374,4.99504204,3.32322243,1.34586056,1.27210348,23.6998802,1.89362502,Passed,Passed,011F81,0288FFCA7FE80B0D9BF5000F,0289FFD27FDC0B089BF60014,028AFFCE7FD80B049BF80016,028BFFCA7FDA0B019BF30017,028CFFCB7FD80AFD9BF4001B,028DFFC97FDC0AFE9BF1001A,028EFFC47FD70B009BFA0016,028FFFCE7FDB0B029BF80015,0290FFC47FDB0B089C020015,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
