,,,,,TestName,UUT Current Measurment,24 VDC Measurment,5 VDC Measurment,3.3 VDC Measurment,1.35 VDC Measurment,1.275 VDC Measurment,VDC w/18 VAC Power,VDC w/7 VAC Power,Program & Verify Hardware,Program & Verify Serial Number,Verify Software Number,AI1 Data Calibrated,AI2 Data Calibrated,AI3 Data Calibrated,AI4 Data Calibrated,AI5 Data Calibrated,AI6 Data Calibrated,AI7 Data Calibrated,AI8 Data Calibrated,AI9 Data Calibrated,AI1 Calibration,AI2 Calibration,AI3 Calibration,AI4 Calibration,AI5 Calibration,AI6 Calibration,AI7 Calibration,AI8 Calibration,AI9 Calibration,2.5V_Buf Reference,UIO1 Data Calibrated,2.5V Reference Data Calibrated,UIO1 Calibration,2.5V Reference Calibration,UI1 Data Calibrated,UI1 Calibration,AO1 Data Calibrated,AO1 Calibration,Binary Output 1 Led ON,Binary Output 2 Led ON,Binary Output 3 Led ON,Binary Output 4 Led ON,Binary Output 5 Led ON,Binary Output 6 Led ON,Binary Output 7 Led ON,Binary Output 8 Led ON,Binary Output 9 Led ON,Binary Output 10 Led ON,Binary Output 11 Led ON,Binary Output 12 Led ON,Binary Output 13 Led ON,24 VAC Binary Output 1,24 VAC Binary Output 2,24 VAC Binary Output 3,24 VAC Binary Output 4,24 VAC Binary Output 5,24 VAC Binary Output 6,24 VAC Binary Output 7,24 VAC Binary Output 8,24 VAC Binary Output 9,24 VAC Binary Output 10,24 VAC Binary Output 11,24 VAC Binary Output 12,24 VAC Binary Output 13,Binary Output 1 Led OFF,Binary Output 2 Led OFF,Binary Output 3 Led OFF,Binary Output 4 Led OFF,Binary Output 5 Led OFF,Binary Output 6 Led OFF,Binary Output 7 Led OFF,Binary Output 8 Led OFF,Binary Output 9 Led OFF,Binary Output 10 Led OFF,Binary Output 11 Led OFF,Binary Output 12 Led OFF,Binary Output 13 Led OFF,0 VAC Binary Output 1,0 VAC  Binary Output 2,0 VAC  Binary Output 3,0 VAC  Binary Output 4,0 VAC  Binary Output 5,0 VAC  Binary Output 6,0 VAC  Binary Output 7,0 VAC  Binary Output 8,0 VAC  Binary Output 9,0 VAC  Binary Output 10,0 VAC  Binary Output 11,0 VAC  Binary Output 12,0 VAC  Binary Output 13,Binary Input 1 High,Binary Input 2 High,Binary Input 3 High,Binary Input 4 High,Binary Input 5 High,Binary Input 6 High,Binary Input 7 High,Binary Input 8 High,Binary Input 9 High,Binary Input 10 High,Binary Input 11 High,Binary Input 12 High,Binary Input 13 High,Binary Input 14 High,Binary Input 15 High,Binary Input 16 High,Binary Input 1 Low,Binary Input 2 Low,Binary Input 3 Low,Binary Input 4 Low,Binary Input 5 Low,Binary Input 6 Low,Binary Input 7 Low,Binary Input 8 Low,Binary Input 9 Low,Binary Input 10 Low,Binary Input 11 Low,Binary Input 12 Low,Binary Input 13 Low,Binary Input 14 Low,Binary Input 15 Low,Binary Input 16 Low,AI1 Resistance Input Mode 10k,AI2 Resistance Input Mode 10k,AI3 Resistance Input Mode 10k,AI4 Resistance Input Mode 10k,AI5 Resistance Input Mode 10k,AI6 Resistance Input Mode 10k,AI7 Resistance Input Mode 10k,AI8 Resistance Input Mode 10k,AI9 Resistance Input Mode 10k,AO1 Voltage Output Mode 10V,AO1 Voltage Output Mode 0V,AO1 Current Output Mode 10 mA,AO1 Current Output Mode 0 mA,AO1 PWM Output Mode 80Hz,UI1 Voltage Input Mode 10V,UI1 Current Input Mode 10mA,UI1 Resistance Input Mode 10k,UIO1 Current Input Mode 10mA,UIO1 Resistance Input Mode 10k,UIO1 Binary Input Mode "0",UIO1 Binary Input Mode "1",UIO1 Voltage Output Mode 10V,UIO1 Voltage Output Mode 0V,UART Test,UART LED11 Test,UART LED12 Test,UART LED13 Test,UART LED14 Test,USB Host J2 Test,USB Device P13 Test,Ethernet Loockback Test,System LEDs Test ON,LED9 Test ON,LED10 Test ON,LED3 Test ON,System LEDs Test OFF,LED9 Test OFF,LED10 Test OFF,LED3 Test OFF,LCD Display 1 Test,LCD Display 2 Test,Push-Bottom Test,Rotary Switch Test,Setting Calibration RTC_CLK_OUT,RTC_CLK_OUT Test,Match Date Calibration,Incrementing Date,Mac Address Assigment,Mac Address Assigned,Hardware Programmed,Serial Number Programmed,Login to SO and Change Directory,Request Cert and Certificate Installed,PS Processor Version,Device Tree md5sum,Device Tree (copy) md5sum,Field Kernel md5sum,Field Kernel (copy) md5sum,Recovery Kernel md5sum,U-boot md5sum,Reset Controller,Disable Debug Console
S224900309,08/12/2022 06:00:14 p. m.,154.45s,1,Failed,Binary Input 1 High,0.061066,23.9340847,5.13982503,3.32958779,1.35716572,1.27020804,23.9351456,23.9360778,Passed,Passed,011F81,0288FFD97FE20B049C540013,0289FFD47FDA0B029C550012,028AFFCE7FDA0AFC9C590017,028BFFCC7FD90AFE9C5C0015,028CFFCB7FD90AF79C56001C,028DFFC77FD60AF89C58001B,028EFFC57FD50AF99C5B001A,028FFFCF7FD90B009C590015,0290FFC47FDC0B039C620019,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,2500.33655,028544E20013578B00109C6800112720,02929C45,Passed,Passed,0286DA7A77F60B716E19000F8A040017,Passed,02876E45001E,Passed,28193,26805,55040,76399,73351,73489,80596,74974,12234,48541,8089,63834,58474,23.9111344,23.9113913,23.9116013,23.9133155,23.9133283,23.9134286,23.9135502,23.9134391,23.9135497,23.910392,23.9120761,23.9142988,23.9143811,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0735035677,0.0623497122,0.0474728491,0.0613819514,0.0210917642,0.0129024897,0.0289057677,0.0582476043,0.0350529084,0.0706163817,0.0849741415,0.0960489618,0.128798955,Failed,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
S224900663,08/12/2022 06:03:11 p. m.,154.65s,1,Failed,Binary Input 1 High,0.062256,23.9506117,5.13042602,3.35639378,1.34702101,1.27312964,23.9516128,23.9523931,Passed,Passed,011F81,0288FFD87FEE0B0D9BEF0007,0289FFD97FF10B0D9BEE000B,028AFFD27FE40B089BF0000C,028BFFD17FE50B0A9BF00011,028CFFD37FE80B069BEE0010,028DFFD27FE60B079BEF0011,028EFFCE7FD80B069BF2000E,028FFFD67FE60B0C9BEE000E,0290FFCD7FEC0B0D9BF60012,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,2494.17847,028544890009575400069BFA0001271E,02929BE3,Passed,Passed,0286DCA7791A0B8C6DD3001289C7000E,Passed,02876DE60019,Passed,28327,41938,38143,78975,70583,69169,73397,68541,7733,39512,4644,63516,56709,23.9120211,23.911928,23.9121547,23.9140083,23.9139957,23.9141651,23.9141627,23.9143248,23.9143073,23.9117829,23.9129755,23.9153407,23.9153221,0,0,0,0,0,0,0,0,0,0,0,0,0,0.018619618,0.0182584303,0.018346502,0.0504880385,0.0194292664,0.0195530997,0.0213162499,0.0260924217,0.0134412346,0.0148462439,0.020783893,0.0181919989,0.0236377599,Failed,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
S224900663,08/12/2022 06:05:59 p. m.,153.84s,2,Failed,Binary Input 1 High,0.059891,23.9523967,5.14852509,3.35640398,1.34746269,1.27351998,23.9518968,23.9540262,Passed,Passed,011F81,0288FFD27FD20B0D9BF20012,0289FFD97FD80B0C9BF10013,028AFFD57FCC0B079BFA0012,028BFFD27FCE0B059BF30015,028CFFD37FD00B029BF10017,028DFFD27FD10B049BF30019,028EFFCC7FC70B049BF2001E,028FFFD67FD20B079BED001C,0290FFCB7FD50B0B9BFF0016,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,2494.16093,028544850013575A000C9C0500022723,02929BE3,Passed,Passed,0286DCA679150B946DDB000F89AB0014,Passed,02876DE5001E,Passed,30600,25775,44234,50789,60926,67018,64454,56261,55838,63541,66342,52319,31649,23.9239058,23.9242182,23.9242256,23.9258391,23.9259364,23.9261314,23.926217,23.9260618,23.9262986,23.9248939,23.9249805,23.9272639,23.927349,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0984848784,0.102910758,0.104499216,0.0778236059,0.0619384108,0.0551243857,0.0446815535,0.0352944225,0.0224819178,0.01090523,0.0301533603,0.0266014123,0.0145543355,Failed,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
S224900593,08/12/2022 06:19:39 p. m.,536.06s,1,Failed,Binary Input 1 High,0.062057,23.8636504,5.06768831,3.33549878,1.34837733,1.2741677,23.8647478,23.8656557,Passed,Passed,011F81,0288FFDC7FDE0B079BFD0013,0289FFDC7FDF0B079BFF0011,028AFFD47FDB0B049C030014,028BFFD37FDA0B059C050015,028CFFD47FD80B009C040016,028DFFD57FDA0B019C030017,028EFFD07FD30B029C070014,028FFFD67FDA0B069C040011,0290FFCF7FE00B089C0D0015,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,2495.18414,028544E1000F575700119C0D0018272E,02929BF3,Passed,Passed,0286DB3F785C0B766DC0000989990012,Passed,02876DF80018,Passed,29745,34012,47076,79162,76319,73397,78430,72184,12804,44172,7003,66212,60561,23.9110823,23.911149,23.9115179,23.9133059,23.9133685,23.9135072,23.9135622,23.9130552,23.913353,23.910678,23.9122504,23.9145571,23.9147169,0,0,0,0,0,0,0,0,0,0,0,0,0,0.052077131,0.0611043666,0.0688683447,0.111843847,0.107506461,0.0903735151,0.0900964714,0.123637539,0.0615760605,0.103556697,0.109769438,0.111020335,0.137661226,Failed,Failed,Failed,Failed,Failed,Failed,Failed,Failed,Failed,Failed,Failed,Failed,Failed,Failed,Failed,Failed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,10001,10000,10001,10000,10001,10000,10000,10000,10000,10.09,0.01,10.01,0.01,80.33,10.00,9.99,9997,10.01,10024,Passed,Passed,10.03,0.04,Passed,25624,55659,32864,21615,Passed,Passed,Passed,Passed,81383,99999,99999,Passed,0,0,0,Passed,Passed,Passed,Failed,Passed,32770.1442,Passed,Passed,Passed,00:12:EA:11:00:12,Passed,Passed,Passed,Passed,25, 3a70eea449ac4a1d768753ec9c26c3d9, 3a70eea449ac4a1d768753ec9c26c3d9, 162441d06a4f1928a4d032085114e5d9, 162441d06a4f1928a4d032085114e5d9, 43f385263d267c78bc9e2f89d1e54cb7, c96afdbb7d6771e539bea3d6568e9be8,Passed
S224900593,08/12/2022 06:29:54 p. m.,452.48s,2,Failed,Disable Debug Console,0.060257,23.8649736,5.05953993,3.33540675,1.34873686,1.2744006,23.8648332,23.8666768,Passed,Passed,011F81,0288FFD07FE80B0C9C040009,0289FFD87FE40B0B9C03000D,028AFFD57FDE0B069C020015,028BFFD27FDF0B039C050017,028CFFD47FDA0B009C020016,028DFFD07FE00B029BFE0017,028EFFCE7FD90B039C04001D,028FFFD77FE00B049BFE001A,0290FFCF7FE20B079C090016,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,2495.24027,028544DE00135756000F9C1700022721,02929BF4,Passed,Passed,0286DB44785D0B7F6DB7000C898C0014,Passed,02876DF2001A,Passed,37892,50925,47769,57314,76478,76649,73474,56913,76571,66725,72249,69375,50835,23.9149912,23.9152348,23.9152231,23.9172956,23.9175661,23.9178508,23.9175638,23.9177859,23.9182105,23.9167705,23.9170528,23.9191953,23.9191603,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0908357148,0.0922693486,0.0857803946,0.0883904013,0.0684070734,0.0573959988,0.0556120564,0.0504897476,0.0443602903,0.0366514294,0.028496874,0.0401192809,0.0364464647,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,9996,9997,9999,9998,9999,9998,9999,9999,9999,10.07,0.01,10.03,0.01,80.33,10.00,9.99,9992,10.01,10006,Passed,Passed,10.03,0.04,Passed,20479,35387,8089,16646,Passed,Passed,Failed,Passed,99999,99999,48692,Passed,0,0,0,Passed,Passed,Passed,Passed,Passed,32769.7324,Passed,Passed,Passed,00:12:EA:11:00:12,Passed,Passed,Passed,Passed,25, 3a70eea449ac4a1d768753ec9c26c3d9, 3a70eea449ac4a1d768753ec9c26c3d9, 162441d06a4f1928a4d032085114e5d9, 162441d06a4f1928a4d032085114e5d9, 43f385263d267c78bc9e2f89d1e54cb7, c96afdbb7d6771e539bea3d6568e9be8,Passed
S224900593,08/12/2022 06:40:37 p. m.,457.98s,1,Failed,Disable Debug Console,0.092102,23.8422341,5.01030724,3.33514918,1.34892926,1.27446403,23.8434944,5.09145501,Passed,Passed,011F81,0288FFD97FDE0B059C03000E,0289FFD37FDB0B069C020010,028AFFD37FDA0B009C070012,028BFFCE7FD80B029C080013,028CFFCB7FD70AFB9C050016,028DFFC87FD80AFD9C050016,028EFFC67FD40AFD9C080015,028FFFD07FD80B029C060012,0290FFC67FDC0B079C110015,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,2495.21526,028544E10016575B000B9C1100322720,02929BF3,Passed,Passed,0286DB2C78470B6D6DC1000D89920013,Passed,02876DF80018,Passed,30600,39667,44110,80919,76935,74281,77496,68638,12521,40576,6628,70477,64572,23.9061994,23.9065489,23.9067435,23.9084831,23.908696,23.9088214,23.908721,23.9086441,23.908879,23.9059852,23.9075729,23.9096876,23.909576,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0283773342,0.0329009411,0.0366089501,0.0715717132,0.0580422893,0.0466791258,0.0493222044,0.0669906603,0.03049832,0.0505908962,0.0520256401,0.0506847843,0.0614585655,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,10000,9999,9999,10000,10000,9999,9999,10000,9999,10.09,0.01,10.02,0.01,80.33,10.00,9.97,10001,10.01,10021,Passed,Passed,10.03,0.04,Passed,25471,55623,32540,21798,Passed,Passed,Passed,Passed,82181,99999,99999,Passed,0,0,0,Passed,Passed,Passed,Failed,Passed,32770.1164,Passed,Passed,Passed,00:12:EA:11:00:12,Passed,Passed,Passed,Passed,25, 3a70eea449ac4a1d768753ec9c26c3d9, 3a70eea449ac4a1d768753ec9c26c3d9, 162441d06a4f1928a4d032085114e5d9, 162441d06a4f1928a4d032085114e5d9, 43f385263d267c78bc9e2f89d1e54cb7, c96afdbb7d6771e539bea3d6568e9be8,Passed
S224900663,08/12/2022 08:54:19 p. m.,484.03s,2,Failed,Binary Input 1 High,0.061127,23.9502013,5.09506648,3.35637479,1.34715673,1.27320307,23.9499381,23.9517525,Passed,Passed,011F81,0288FFCF7FE30B0C9BF7000A,0289FFCE7FE20B0A9BF60011,028AFFCA7FD30B079BF40016,028BFFC87FD60B059BF80012,028CFFC97FD60B049BFD000E,028DFFC67FD80B059BF60018,028EFFC37FCE0B049C010012,028FFFCC7FD60B079BF80010,0290FFC47FDA0B0A9C010014,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,2494.13836,02854485000F576200059C0F00012718,02929BE2,Passed,Passed,0286DC9E79080B926DD9001089A50013,Passed,02876DE7001E,Passed,40051,33184,43540,57047,65687,69019,68249,60898,60246,67491,68618,52612,30956,23.9176473,23.9180718,23.9181605,23.9196898,23.9200974,23.9201022,23.9198605,23.9201041,23.9201939,23.9191056,23.9192455,23.9212735,23.9214751,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0734014317,0.0817110451,0.0954120638,0.093653551,0.0802517023,0.0619479826,0.0733465037,0.0692542121,0.0597387589,0.065684847,0.067725386,0.0709781073,0.0578413092,Failed,Failed,Failed,Failed,Failed,Failed,Failed,Failed,Failed,Failed,Failed,Failed,Failed,Failed,Failed,Failed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,10000,10000,10000,9999,10000,9999,10000,10000,10000,10.11,0.01,9.87,0.00,80.28,10.00,10.00,9995,10.00,10000,Passed,Passed,10.06,0.04,Passed,19071,34613,7371,15442,Passed,Passed,Passed,Passed,99999,99999,43604,Passed,0,0,0,Passed,Passed,Passed,Failed,Passed,32769.6275,Passed,Passed,Passed,00:12:EA:11:00:12,Passed,Passed,Passed,Passed,25, 3a70eea449ac4a1d768753ec9c26c3d9, 3a70eea449ac4a1d768753ec9c26c3d9, 162441d06a4f1928a4d032085114e5d9, 162441d06a4f1928a4d032085114e5d9, 43f385263d267c78bc9e2f89d1e54cb7, c96afdbb7d6771e539bea3d6568e9be8,Passed
S224900593,08/12/2022 09:03:12 p. m.,436.32s,1,Passed,,0.061478,23.8640278,5.06662589,3.33521102,1.34878413,1.27438332,23.8651719,23.8660701,Passed,Passed,011F81,0288FFE27FD80B099C020014,0289FFDD7FD70B0A9C010014,028AFFDA7FD50B059C02001A,028BFFD57FD20B079C03001B,028CFFD47FD00B009C00001F,028DFFD07FD00B029C04001B,028EFFCC7FCA0B029C05001D,028FFFD87FD30B079C030018,0290FFCD7FD90B0B9C0B001E,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,2495.32822,028544DD00195758000B9C17000F271A,02929BF5,Passed,Passed,0286DB2F785B0B776DBE0010898B0015,Passed,02876DFA001E,Passed,33498,35292,48692,78823,76662,70425,77894,73336,11647,41160,9782,65842,60504,23.9140343,23.9138841,23.9142579,23.9160859,23.9161182,23.9164828,23.9163296,23.9162828,23.916386,23.9138497,23.9153004,23.9175163,23.9176271,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0586343892,0.0614400943,0.0669111454,0.114654436,0.10625188,0.0909134648,0.0860952025,0.110091373,0.0574745432,0.106356989,0.106102945,0.1093379,0.118764454,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,10002,10000,10000,10001,10000,10000,10000,10000,10000,10.07,0.01,10.02,0.01,80.35,10.00,9.99,9996,10.01,9993,Passed,Passed,10.03,0.04,Passed,25318,55406,32540,21430,Passed,Passed,Passed,Passed,82627,99999,99999,Passed,0,0,0,Passed,Passed,Passed,Passed,Passed,32770.138,Passed,Passed,Passed,00:12:EA:11:00:12,Passed,Passed,Passed,Passed,25, 3a70eea449ac4a1d768753ec9c26c3d9, 3a70eea449ac4a1d768753ec9c26c3d9, 162441d06a4f1928a4d032085114e5d9, 162441d06a4f1928a4d032085114e5d9, 43f385263d267c78bc9e2f89d1e54cb7, c96afdbb7d6771e539bea3d6568e9be8,Passed
S224900663,08/12/2022 09:06:25 p. m.,627.98s,2,Failed,Disable Debug Console,0.052307,23.9515591,5.10420185,3.3562291,1.34739952,1.27340995,23.9513047,23.9532769,Passed,Passed,011F81,0288FFCE7FF80B119BEB000E,0289FFD57FF70B0F9BEF0009,028AFFD37FE80B0A9BEE0015,028BFFD07FEC0B089BED0015,028CFFD27FEC0B089BE90019,028DFFCF7FEF0B079BEB001B,028EFFCB7FE10B089BF00010,028FFFD57FED0B0A9BF30006,0290FFCD7FF00B0D9BFD000E,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,2494.12989,028544880009575200059BF8FFFB2722,02929BE2,Passed,Passed,0286DCA879190B926DCD001189C3000C,Passed,02876DE2001A,Passed,39434,32431,43085,56434,65034,68308,67653,60504,59394,67122,68347,51764,30359,23.921972,23.9218116,23.9221406,23.925517,23.9244944,23.9248781,23.9256936,23.9254433,23.926302,23.9247973,23.924923,23.9272774,23.9273976,0,0,0,0,0,0,0,0,0,0,0,0,0,0.102456399,0.115020403,0.116904448,0.0977952811,0.0725662944,0.0706359756,0.0640657134,0.0683591331,0.0490400204,0.0324389238,0.0580916263,0.051381094,0.0497742951,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,9995,9997,9997,9996,9997,9997,9997,9997,9998,10.09,0.00,9.87,0.00,80.28,10.00,10.00,9998,10.00,10010,Passed,Passed,10.06,0.04,Passed,18437,34214,7003,15193,Passed,Passed,Passed,Passed,99999,99999,43984,Passed,0,0,0,Passed,Passed,Passed,Failed,Passed,32769.6121,Passed,Passed,Passed,00:12:EA:11:00:12,Passed,Passed,Passed,Passed,25, 3a70eea449ac4a1d768753ec9c26c3d9, 3a70eea449ac4a1d768753ec9c26c3d9, 162441d06a4f1928a4d032085114e5d9, 162441d06a4f1928a4d032085114e5d9, 43f385263d267c78bc9e2f89d1e54cb7, c96afdbb7d6771e539bea3d6568e9be8,Passed
S224900663,08/12/2022 09:10:18 p. m.,22.23s,1,Passed,,0.060577,23.9519157,5.10479405,3.3561597,1.34725521,1.27325942,23.9529724,23.9534009,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Passed,,,,,,,,,,,,,,,,,,,
S224900593,08/12/2022 09:10:37 p. m.,40.60s,2,Failed,Rotary Switch Test,0.060593,23.8637853,5.11565193,3.33551104,1.34868938,1.27432015,23.8638027,23.8657144,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Failed,,,,,,,,,,,,,,,,,,,
S224900663,08/12/2022 09:28:26 p. m.,22.35s,1,Passed,,0.061142,23.9500531,5.0864919,3.35615768,1.34709117,1.27312577,23.9508454,23.9517002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Passed,,,,,,,,,,,,,,,,,,,
S224900593,08/12/2022 09:28:44 p. m.,40.07s,2,Failed,Rotary Switch Test,0.06076,23.8622742,5.10328744,3.33548031,1.34851626,1.27421825,23.8612371,23.8640739,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Failed,,,,,,,,,,,,,,,,,,,
S224900663,08/12/2022 09:29:58 p. m.,40.20s,2,Failed,Rotary Switch Test,0.055695,23.9501881,5.14148525,3.35633573,1.34718123,1.27316498,23.9498338,23.9517503,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Failed,,,,,,,,,,,,,,,,,,,
S224900663,08/12/2022 09:35:42 p. m.,40.32s,2,Failed,Rotary Switch Test,0.05574,23.9499677,5.14124602,3.35632777,1.34712831,1.27311242,23.9495544,23.9514551,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Failed,,,,,,,,,,,,,,,,,,,
S224900593,08/12/2022 09:42:27 p. m.,22.52s,2,Passed,,0.060623,23.8615348,5.135203,3.33577415,1.34847109,1.27420554,23.8614617,23.8635221,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Passed,,,,,,,,,,,,,,,,,,,
