,,,,,TestName,UUT Current Measurment,24 VDC Measurment,5 VDC Measurment,3.3 VDC Measurment,1.35 VDC Measurment,1.275 VDC Measurment,VDC w/18 VAC Power,VDC w/7 VAC Power,Program & Verify Hardware,Program & Verify Serial Number,Verify Software Number,AI1 Data Calibrated,AI2 Data Calibrated,AI3 Data Calibrated,AI4 Data Calibrated,AI5 Data Calibrated,AI6 Data Calibrated,AI7 Data Calibrated,AI8 Data Calibrated,AI9 Data Calibrated,AI1 Calibration,AI2 Calibration,AI3 Calibration,AI4 Calibration,AI5 Calibration,AI6 Calibration,AI7 Calibration,AI8 Calibration,AI9 Calibration,2.5V_Buf Reference,UIO1 Data Calibrated,2.5V Reference Data Calibrated,UIO1 Calibration,2.5V Reference Calibration,UI1 Data Calibrated,UI1 Calibration,AO1 Data Calibrated,AO1 Calibration,Binary Output 1 Led ON,Binary Output 2 Led ON,Binary Output 3 Led ON,Binary Output 4 Led ON,Binary Output 5 Led ON,Binary Output 6 Led ON,Binary Output 7 Led ON,Binary Output 8 Led ON,Binary Output 9 Led ON,Binary Output 10 Led ON,Binary Output 11 Led ON,Binary Output 12 Led ON,Binary Output 13 Led ON,24 VAC Binary Output 1,24 VAC Binary Output 2,24 VAC Binary Output 3,24 VAC Binary Output 4,24 VAC Binary Output 5,24 VAC Binary Output 6,24 VAC Binary Output 7,24 VAC Binary Output 8,24 VAC Binary Output 9,24 VAC Binary Output 10,24 VAC Binary Output 11,24 VAC Binary Output 12,24 VAC Binary Output 13,Binary Output 1 Led OFF,Binary Output 2 Led OFF,Binary Output 3 Led OFF,Binary Output 4 Led OFF,Binary Output 5 Led OFF,Binary Output 6 Led OFF,Binary Output 7 Led OFF,Binary Output 8 Led OFF,Binary Output 9 Led OFF,Binary Output 10 Led OFF,Binary Output 11 Led OFF,Binary Output 12 Led OFF,Binary Output 13 Led OFF,0 VAC Binary Output 1,0 VAC  Binary Output 2,0 VAC  Binary Output 3,0 VAC  Binary Output 4,0 VAC  Binary Output 5,0 VAC  Binary Output 6,0 VAC  Binary Output 7,0 VAC  Binary Output 8,0 VAC  Binary Output 9,0 VAC  Binary Output 10,0 VAC  Binary Output 11,0 VAC  Binary Output 12,0 VAC  Binary Output 13,Binary Input 1 High,Binary Input 2 High,Binary Input 3 High,Binary Input 4 High,Binary Input 5 High,Binary Input 6 High,Binary Input 7 High,Binary Input 8 High,Binary Input 9 High,Binary Input 10 High,Binary Input 11 High,Binary Input 12 High,Binary Input 13 High,Binary Input 14 High,Binary Input 15 High,Binary Input 16 High,Binary Input 1 Low,Binary Input 2 Low,Binary Input 3 Low,Binary Input 4 Low,Binary Input 5 Low,Binary Input 6 Low,Binary Input 7 Low,Binary Input 8 Low,Binary Input 9 Low,Binary Input 10 Low,Binary Input 11 Low,Binary Input 12 Low,Binary Input 13 Low,Binary Input 14 Low,Binary Input 15 Low,Binary Input 16 Low,AI1 Resistance Input Mode 10k,AI2 Resistance Input Mode 10k,AI3 Resistance Input Mode 10k,AI4 Resistance Input Mode 10k,AI5 Resistance Input Mode 10k,AI6 Resistance Input Mode 10k,AI7 Resistance Input Mode 10k,AI8 Resistance Input Mode 10k,AI9 Resistance Input Mode 10k,AO1 Voltage Output Mode 10V,AO1 Voltage Output Mode 0V,AO1 Current Output Mode 10 mA,AO1 Current Output Mode 0 mA,AO1 PWM Output Mode 80Hz,UI1 Voltage Input Mode 10V,UI1 Current Input Mode 10mA,UI1 Resistance Input Mode 10k,UIO1 Current Input Mode 10mA,UIO1 Resistance Input Mode 10k,UIO1 Binary Input Mode "0",UIO1 Binary Input Mode "1",UIO1 Voltage Output Mode 10V,UIO1 Voltage Output Mode 0V,UART Test,UART LED11 Test,UART LED12 Test,UART LED13 Test,UART LED14 Test,USB Host J2 Test,USB Device P13 Test,Ethernet Loockback Test,System LEDs Test ON,LED9 Test ON,LED10 Test ON,LED3 Test ON,System LEDs Test OFF,LED9 Test OFF,LED10 Test OFF,LED3 Test OFF,LCD Display 1 Test,LCD Display 2 Test,Push-Bottom Test,Rotary Switch Test,Setting Calibration RTC_CLK_OUT,RTC_CLK_OUT Test,Match Date Calibration,Incrementing Date,Mac Address Assigment,Mac Address Assigned,Hardware Programmed,Serial Number Programmed,Login to SO and Change Directory,Request Cert and Certificate Installed,PS Processor Version,Device Tree md5sum,Device Tree (copy) md5sum,Field Kernel md5sum,Field Kernel (copy) md5sum,Recovery Kernel md5sum,U-boot md5sum,Reset Controller,Disable Debug Console
S230103061,11/01/2023 10:41:38 a. m.,402.19s,1,Failed,USB Host J2 Test,0.060699,23.9040546,5.05605362,3.34224248,1.34805504,1.27426815,23.9052089,23.9049268,Passed,Passed,011F81,0288FFD07FD80B0D9CB50012,0289FFD57FDE0B0D9CB50013,028AFFCA7FD70B089CB70018,028BFFCB7FDD0B0B9CB80016,028CFFCC7FDC0B039CB5001B,028DFFD07FDC0B049CB4001D,028EFFC97FD20B059CB6001D,028FFFCE7FD90B0C9CB80015,0290FFC97FE40B0E9CBB001C,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,2506.21678,02854539000857AC00179CC100152722,02929CA3,Passed,Passed,0286DABB78030B6C6E17000C8A36000E,Passed,02876E80001B,Passed,43795,36766,29869,77115,56845,59213,68249,64003,6628,8439,9454,69393,72233,23.9051564,23.9052787,23.9054812,23.9072376,23.9071964,23.9071852,23.9072491,23.9074269,23.9073409,23.9050077,23.9063365,23.9084507,23.9086552,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0654018272,0.0635683608,0.0680404215,0.0987711589,0.0961506984,0.0760196632,0.0576775438,0.0632833066,0.0690225623,0.0413082393,0.0444323782,0.0441780451,0.0434088321,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,10004,10002,10003,10002,10002,10000,10002,10003,10001,10.08,0.00,9.88,0.00,80.36,10.00,9.98,9993,10.01,10014,Passed,Passed,10.05,0.04,Passed,23549,49089,29745,23549,Failed,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
S230102726,11/01/2023 10:41:40 a. m.,213.27s,2,Failed,USB Host J2 Test,0.060715,23.8047685,5.0934775,3.33069609,1.35176765,1.27464121,23.8049073,23.8071096,Passed,Passed,011F81,0288FFDC7FE50B109BDE0003,0289FFE07FD90B0E9BDA000C,028AFFDE7FDC0B0A9BD80015,028BFFDE7FDB0B089BE3000B,028CFFDA7FDC0B059BD4001F,028DFFDE7FD60B059BE3000B,028EFFD47FD70B079BDA0018,028FFFDE7FE00B0A9BD70015,0290FFD27FE00B0D9BE70010,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,2492.57854,028544B60014575700049BEC00022724,02929BC9,Passed,Passed,0286DB3478590B8B6D6C000C89250015,Passed,02876E00001B,Passed,70861,61175,37380,69467,11044,79880,76597,60898,69486,66619,68943,39898,27090,23.917635,23.9178003,23.9179934,23.9198655,23.9199586,23.9198473,23.9200357,23.9200806,23.9201807,23.9189004,23.9189246,23.9211675,23.9212819,0,0,0,0,0,0,0,0,0,0,0,0,0,0.122069949,0.152852361,0.169467917,0.146508859,0.128182219,0.142520013,0.144936129,0.151244803,0.144917665,0.149087451,0.152806316,0.130137699,0.147723564,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,10000,10000,9999,9999,10000,10000,9999,10000,10000,10.06,0.00,9.81,0.00,80.29,10.00,10.00,9998,10.01,10009,Passed,Passed,10.02,0.04,Passed,18004,28984,7733,12521,Failed,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
S230102762,11/01/2023 10:53:19 a. m.,403.82s,1,Failed,USB Host J2 Test,0.061844,23.8386167,5.06132752,3.31998453,1.34973415,1.27342379,23.840056,23.8411827,Passed,Passed,011F81,0288FFDB7FE00B0D9C1A0008,0289FFDB7FDD0B0E9C19000A,028AFFD27FDE0B0A9C1A0011,028BFFD47FD90B0B9C1A0011,028CFFD47FD80B069C160018,028DFFD27FD80B069C13001D,028EFFCF7FD70B079C180016,028FFFD77FDE0B0D9C1A000E,0290FFCF7FDE0B0E9C1C0018,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,2496.26964,02854497000C576F00059C270004271D,02929C04,Passed,Passed,0286DA2D77C50B686DC0000D89A60010,Passed,02876E6B0019,Passed,46190,29620,28854,76293,58095,58190,64572,58380,7003,7371,5857,69226,74340,23.9030485,23.9032212,23.9033294,23.9051044,23.905353,23.9055445,23.905545,23.9054091,23.9057363,23.9030213,23.9042387,23.9067027,23.906892,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0251311693,0.0212306106,0.0224320552,0.0649243117,0.0217146214,0.0130005281,0.0350372034,0.0426801406,0.0252388486,0.0307599438,0.0317683494,0.0364224513,0.0527079331,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,10002,10000,10002,10000,10000,10000,9999,10001,10001,10.05,0.00,10.01,0.00,80.27,10.00,10.00,9996,10.01,10005,Passed,Passed,9.99,0.04,Passed,23716,51060,31189,23210,Failed,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
S230102746,11/01/2023 10:53:20 a. m.,215.10s,2,Failed,USB Host J2 Test,0.062195,23.8557358,5.08415851,3.32977021,1.34047056,1.27083415,23.8560972,23.8580564,Passed,Passed,011F81,0288FFD07FE00B0C9C500002,0289FFD57FD90B0A9C500007,028AFFCD7FD50B069C54000A,028BFFCB7FD90B049C510013,028CFFCC7FD20B029C520010,028DFFCC7FD80B039C4C0018,028EFFC77FD30B049C520013,028FFFD07FD80B069C51000B,0290FFC87FDA0B0A9C54001C,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,2499.54972,028544EC0017578500059C65FFFF2724,02929C39,Passed,Passed,0286DAC477F80B7F6E41000C8A560012,Passed,02876E5B001D,Passed,66809,56946,39277,66683,13631,76478,74266,59213,63541,67307,69467,42887,28193,23.9209239,23.9213297,23.9216435,23.9233363,23.9234639,23.9233602,23.9233413,23.9234558,23.9236235,23.9221065,23.922311,23.9246109,23.9245981,0,0,0,0,0,0,0,0,0,0,0,0,0,0.10488484,0.126058428,0.147813688,0.123089462,0.102287892,0.117062164,0.114496598,0.111815144,0.111897937,0.117293445,0.117113773,0.100882484,0.112344262,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,9999,9998,10000,9999,10000,9998,10000,10001,9999,10.07,0.00,10.06,0.00,80.26,10.00,9.98,9999,10.01,10004,Passed,Passed,10.03,0.04,Passed,18222,30719,8089,13631,Failed,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
S230102746,11/01/2023 11:02:02 a. m.,501.51s,1,Passed,,0.060577,23.8609882,5.07023008,3.32949629,1.34080906,1.27130479,23.8620903,23.8630369,Passed,Passed,011F81,0288FFC77FF00B0F9C490007,0289FFCE7FE20B0E9C480008,028AFFBF7FED0B0A9C47000F,028BFFC07FE80B0B9C490010,028CFFC47FE20B069C470011,028DFFCC7FE00B079C460014,028EFFC37FDE0B099C4C000F,028FFFC37FE80B0D9C48000D,0290FFBF7FE80B0E9C530010,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,2499.54443,028544F30007577F00059C5A00032724,02929C39,Passed,Passed,0286DAC478070B706E3D00118A59000C,Passed,02876E5A001C,Passed,47452,20087,25007,71458,53386,54592,61037,48490,5460,6246,5460,66513,73971,23.9013847,23.9015765,23.9018105,23.9034748,23.903508,23.903784,23.9038287,23.9038512,23.9038555,23.9014302,23.9027476,23.9049498,23.9050804,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0176396499,0.0162451738,0.0176490094,0.0508160892,0.0294288817,0.0502577219,0.0303912721,0.0363322445,0.0304136189,0.062570925,0.0652852695,0.0651947462,0.0564058353,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,9995,9999,9995,9997,9998,9999,9999,9997,9998,10.06,0.00,10.06,0.00,80.23,10.00,9.99,9998,10.01,10012,Passed,Passed,10.01,0.04,Passed,23380,51502,31073,25007,Passed,Passed,Passed,Passed,99999,99999,99999,Passed,0,0,0,Passed,Passed,Passed,Passed,Passed,32770.4467,Passed,Passed,Passed,00:12:EA:11:00:63,Passed,Passed,Passed,Passed,25, 3a70eea449ac4a1d768753ec9c26c3d9, 3a70eea449ac4a1d768753ec9c26c3d9, 162441d06a4f1928a4d032085114e5d9, 162441d06a4f1928a4d032085114e5d9, 43f385263d267c78bc9e2f89d1e54cb7, c96afdbb7d6771e539bea3d6568e9be8,Passed,Passed
S230102762,11/01/2023 11:05:05 a. m.,685.25s,2,Passed,,0.060623,23.844118,5.08741292,3.32001911,1.35034142,1.27395708,23.8441001,23.8461807,Passed,Passed,011F81,0288FFBC7FD10B119C130010,0289FFC37FD40B109C1B000C,028AFFBE7FD70B0D9C1B000E,028BFFBC7FD20B0A9C1B0017,028CFFC17FD20B089C180012,028DFFBC7FD20B089C160015,028EFFBD7FD60B0A9C17001D,028FFFC57FE20B0C9C19000E,0290FFC17FE20B0E9C19001D,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,2496.29406,0285449A000B576E00039C1A00182713,02929C05,Passed,Passed,0286DA3177CE0B806DBB000F89980012,Passed,02876E66001A,Passed,66767,56469,40127,65057,15689,76426,73761,57380,64688,64478,68131,40943,29112,23.9211779,23.9215903,23.9216897,23.9232943,23.9236549,23.9240624,23.9241484,23.9257362,23.925667,23.9235587,23.925059,23.9270883,23.9274418,0,0,0,0,0,0,0,0,0,0,0,0,0,0.105676269,0.128259375,0.14858288,0.122895631,0.0997902241,0.108302232,0.0943814604,0.0861491669,0.0758729873,0.0621198286,0.0483742383,0.0559521422,0.0448080598,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,10008,10006,10004,10005,10002,10005,10003,10002,10002,10.05,0.00,10.01,0.00,80.28,10.00,10.00,9999,10.01,10000,Passed,Passed,9.99,0.04,Passed,17783,29993,7733,11943,Passed,Passed,Passed,Passed,99999,99999,46415,Passed,0,0,0,Passed,Passed,Passed,Passed,Passed,32769.5596,Passed,Passed,Passed,00:12:EA:11:00:64,Passed,Passed,Passed,Passed,25, 3a70eea449ac4a1d768753ec9c26c3d9, 3a70eea449ac4a1d768753ec9c26c3d9, 162441d06a4f1928a4d032085114e5d9, 162441d06a4f1928a4d032085114e5d9, 43f385263d267c78bc9e2f89d1e54cb7, c96afdbb7d6771e539bea3d6568e9be8,Passed,Passed
S230102965,11/01/2023 11:16:19 a. m.,335.20s,1,Failed,Push-Bottom Test,0.062592,23.7854729,5.06006245,3.31784563,1.34238656,1.27645377,23.7870928,23.7882369,Passed,Passed,011F81,0288FFDB7FDA0B0D9C19000C,0289FFD87FD60B0C9C18000F,028AFFD17FD50B099C190014,028BFFCE7FD30B0A9C190016,028CFFCE7FD30B029C16001C,028DFFCE7FCF0B049C16001B,028EFFCA7FCB0B049C18001C,028FFFD27FD20B0B9C170016,0290FFC97FD90B0D9C1C001B,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,2496.28578,028544D5001A575200099C25000B2720,02929C05,Passed,Passed,0286D9DD77840B606E18000D8A0E0010,Passed,02876E00001E,Passed,51415,21615,26370,71424,53704,54892,64431,51850,5056,7003,6246,66598,76636,23.9067407,23.9067045,23.9069727,23.9085793,23.9088498,23.9089061,23.908963,23.9088403,23.9092453,23.9065794,23.9078024,23.9100956,23.9101454,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0858329806,0.0766186471,0.0774434626,0.12146078,0.0868752429,0.0803225246,0.0765906543,0.088007533,0.0573242788,0.0963853974,0.0950662316,0.097349194,0.100493016,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,10004,10001,10002,10002,10001,10000,10000,10001,10000,10.05,0.00,10.05,0.00,80.48,10.00,9.99,9990,10.01,10006,Passed,Passed,10.01,0.04,Passed,23882,49909,30719,22692,Passed,Passed,Passed,Passed,99999,99999,99999,Passed,0,0,0,Passed,Passed,Failed,,,,,,,,,,,,,,,,,,,,
S230102777,11/01/2023 11:17:31 a. m.,416.28s,2,Failed,USB Host J2 Test,0.061951,23.7469677,5.08204729,3.33913829,1.34995925,1.27834634,23.7470187,23.7492135,Passed,Passed,011F81,0288FFCE7FE50B109C78000B,0289FFD27FDF0B0E9C73000D,028AFFCA7FDC0B0A9C7C000E,028BFFC97FDC0B079C810009,028CFFC97FD90B069C790015,028DFFC87FDB0B069C76001C,028EFFC37FD90B079C7E0012,028FFFCC7FDD0B089C7A000C,0290FFC47FE40B0C9C810016,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,2502.40469,028544ED0016577D001A9C8B00052727,02929C66,Passed,Passed,0286DAE278140B806E58000B8A610010,Passed,02876DEF001D,Passed,68013,52234,41088,63688,13083,77696,74860,58127,64384,68308,69615,41304,26075,23.9163941,23.9169383,23.9171434,23.9187328,23.9187133,23.9186473,23.9188654,23.9191479,23.9190864,23.9181647,23.9180708,23.9204464,23.9205916,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0556623817,0.0913778274,0.102266378,0.100551747,0.0978410343,0.114386756,0.124752416,0.0963862025,0.100234089,0.10422028,0.110965621,0.113802188,0.0977871015,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,9998,9999,9999,9999,10000,9999,10000,9999,10001,10.11,0.00,9.88,0.00,80.37,9.99,9.98,9992,10.01,10016,Passed,Passed,10.04,0.04,Passed,17783,29620,7733,11348,Failed,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
S230102711,11/01/2023 11:24:51 a. m.,398.78s,2,Failed,USB Host J2 Test,0.061493,23.8244714,5.10602513,3.36297794,1.34674204,1.27379609,23.8246508,23.8265084,Passed,Passed,011F81,0288FFE57FED0B0F9BF3000C,0289FFE57FE70B0E9BF70006,028AFFDA7FE10B0C9BF7000D,028BFFDA7FE80B0B9BF40010,028CFFD47FE00B079BF70019,028DFFD87FE50B099BF90014,028EFFCF7FE90B0B9BF90010,028FFFD87FEC0B0B9BF40012,0290FFCB7FEF0B0E9C01000F,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,2494.58637,0285447E0009574F000F9C0EFFFB271E,02929BE9,Passed,Passed,0286DD1A796A0B9C6DE8001389EA000E,Passed,02876E07001F,Passed,67673,59244,37031,66148,12234,79947,76793,61772,65057,67245,68714,39277,27923,23.9172254,23.9172882,23.9174655,23.9190586,23.9192068,23.9195219,23.9195655,23.9195989,23.9196351,23.918104,23.9183336,23.9207016,23.9205575,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0241603975,0.0390344292,0.0398775082,0.0392035724,0.0224905691,0.0240662768,0.0222573334,0.0251983322,0.0198863247,0.0117734362,0.0303505164,0.0250330542,0.0225054031,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,9997,9997,9997,9997,9998,9997,9998,9998,9999,10.13,0.01,9.98,0.00,80.35,9.99,10.01,9998,10.01,10008,Passed,Passed,10.07,0.04,Passed,18222,29240,7733,13083,Failed,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
S230102777,11/01/2023 11:24:52 a. m.,223.35s,1,Failed,USB Device P13 Test,0.060318,23.7518007,5.09777005,3.3389623,1.35056035,1.27865904,23.7525838,23.75364,Passed,Passed,011F81,0288FFD37FE80B0D9C750011,0289FFD47FE40B0D9C760010,028AFFCB7FE20B089C760018,028BFFCC7FE10B0A9C77001A,028CFFCC7FE00B029C75001D,028DFFCC7FD90B029C75001D,028EFFC97FD70B059C77001C,028FFFCF7FE00B0B9C770015,0290FFC77FE60B0D9C7D001E,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,2502.33848,028544E700195781000F9C8B00032729,02929C65,Passed,Passed,0286DAE6780E0B736E60000A8A7B000E,Passed,02876DF2001E,Passed,49334,24371,28193,73896,55114,58095,65820,54440,5460,8783,7371,70618,71204,23.8990327,23.8993373,23.8994239,23.9013194,23.9013661,23.9013711,23.9014812,23.9016601,23.9017409,23.8990093,23.9003243,23.9026533,23.9027196,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0854197483,0.0907446919,0.0982020935,0.138429838,0.140936199,0.124338099,0.11323027,0.128299813,0.0852811043,0.122972139,0.129818664,0.122328416,0.125036104,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,9997,9997,9996,9996,9998,10000,9999,9997,9998,10.10,0.00,9.89,0.00,80.35,10.00,9.99,9994,10.01,10017,Passed,Passed,10.02,0.04,Passed,23549,50607,31189,21798,Passed,Failed,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
S230102622,11/01/2023 11:33:26 a. m.,425.77s,2,Failed,Ethernet Loockback Test,0.061829,23.7478318,5.09534546,3.33271624,1.34525559,1.27620197,23.747938,23.7503434,Passed,Passed,011F81,0288FFCF7FE40B0F9C64000A,0289FFD37FE20B0C9C62000D,028AFFCB7FDF0B089C65000E,028BFFC87FE00B069C670010,028CFFCA7FE00B049C69000B,028DFFC97FDE0B049C610017,028EFFC37FDF0B059C670016,028FFFCD7FE20B079C69000B,0290FFC37FE50B099C6C000F,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,2501.40153,028544D2000D5779000A9C75FFFD271C,02929C56,Passed,Passed,0286DA4677C80B736E1000168A050011,Passed,02876E44001E,Passed,66363,64289,35387,67592,10736,79404,78430,60561,70032,70104,70477,35100,25318,23.9171961,23.9173632,23.917541,23.9192231,23.9193432,23.9195965,23.9206787,23.9195434,23.9197467,23.9181471,23.9183499,23.9206832,23.9206362,0,0,0,0,0,0,0,0,0,0,0,0,0,0.104205454,0.124023848,0.139405705,0.114325607,0.0968861221,0.106517901,0.105095055,0.106754754,0.095990343,0.0923444018,0.0915304049,0.0890054055,0.0750067817,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,10005,10004,10002,10003,10002,10003,10002,10002,10002,10.07,0.01,9.93,0.00,80.38,10.00,10.01,9995,10.01,10004,Passed,Passed,10.04,0.04,Passed,18651,28984,7733,12521,Passed,Passed,Failed,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
S230102711,11/01/2023 11:33:27 a. m.,337.32s,1,Failed,Login to SO and Change Directory,0.05954,23.8289799,5.04999489,3.3625664,1.34692968,1.27426202,23.8300341,23.8307976,Passed,Passed,011F81,0288FFC97FE20B079BF9000E,0289FFCF7FD80B069BFA000C,028AFFC57FD50B059BF80014,028BFFC97FD90B069BF80016,028CFFCA7FD30B019BF4001D,028DFFCB7FD30B039BF7001B,028EFFC77FD30B039BF9001A,028FFFCA7FD80B069BFA0012,0290FFC67FDD0B089C02001B,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,2494.51094,028544770014575300129C0E000C271F,02929BE8,Passed,Passed,0286DD0679740B946DF7000F89D30015,Passed,02876E0B001F,Passed,46527,25775,28058,75241,55370,59544,66017,59927,5460,7733,5056,73776,73458,23.9042213,23.9041791,23.9046142,23.9062971,23.9063886,23.9063721,23.9064015,23.9065851,23.9066572,23.9040748,23.905537,23.9076795,23.9076923,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0930675675,0.0892711523,0.0944664728,0.133760826,0.11581265,0.0953986,0.09255016,0.0908967489,0.101657645,0.0638948122,0.0910806325,0.0889716446,0.0902701157,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,9998,9999,9999,9999,9999,10000,10000,9999,9999,10.13,0.00,9.98,0.00,80.34,10.00,10.01,9996,10.01,10005,Passed,Passed,10.07,0.04,Passed,24046,49767,30956,25318,Passed,Passed,Passed,Passed,99999,99999,99999,Passed,0,0,0,Passed,Passed,Passed,Passed,Passed,32770.2245,Passed,Passed,Passed,00:12:EA:11:00:65,Passed,Passed,Failed,,,,,,,,,,
