,09/12/2022 05:48:46 p. m.,262.94s,1,Passed,,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,0.1519,25.0397,4.9995,3.3142,5.0797,23.2896,15.9309,Passed,Passed,014565,2496.89,024F44F60007574800079C53000026E3,025044DCFFF2573CFFED9C56FFE92701,025D9C0E,Passed,Passed,Passed,0251D9AC77870B656E3700078A2C0007,0252D95277540B636E4200058A2B0004,0253D9B777A00B6A6DE7000489A70003,0254D99677560B5B6DFA000989DC0009,0255D98E77680B656E5700038A580003,0256D99877740B756E3EFFF28A31FFF1,0257D9A0776D0B5E6DE1000989C30009,Passed,Passed,Passed,Passed,Passed,Passed,Passed,02586DE3000B,02596E1CFFF4,025A6E27FFF5,025B6E390007,Passed,Passed,Passed,Passed,29368,44358,34012,44358,23.94,23.94,23.94,23.96,0,0,0,0,0.18,0.18,0.13,0.11,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,10.07,10.03,10.04,10.05,0.00,0.01,0.00,0.00,10.04,10.04,10.02,10.05,0.00,0.00,0.00,0.00,80.00,80.00,10.10,10.10,10.10,10.09,10.10,10.09,10.10,10.02,10.01,10.01,10.01,10.01,10.01,10.01,9998,10004,10002,10001,10003,10004,10003,10.01,10.01,9977,10014,Passed,Passed,Passed,Passed,9.96,9.99,0.01,0.01,10,20,30,40,50,60,70,10,80,1,2,3,4,5,6,7,8,9,89,88,86,82
,09/12/2022 05:50:10 p. m.,4.23s,1,Failed,Presence Rivet 2,Passed,Failed,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,09/12/2022 05:57:31 p. m.,128.83s,1,Failed,UI7 Calibration,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,0.1546,24.9046,4.9868,3.3316,5.0756,23.2525,16.0212,Passed,Passed,014565,2488.29,024F44C10005571100019BDA000026E5,02504500FFF056FBFFED9BDDFFEA26F7,025D9B85,Passed,Passed,Passed,0251DB6C78660B7A6DC3000589930004,0252DB70787E0B806DEE000489D60003,0253DB6678790B7E6D26000388EF0002,0254DB9578820B7A6DA70009898B0007,0255DB5D78740B806DBB0002898F0001,0256DB7678790B8E6DE1FFF089A7FFEF,0257DB1778380B726E0D000989F30008,Passed,Passed,Passed,Passed,Passed,Passed,Failed,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,09/12/2022 06:02:27 p. m.,253.40s,1,Failed,UIO1 Voltage Output Mode 10V,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,0.1519,24.9493,4.9868,3.3327,5.0759,23.5735,16.2803,Passed,Passed,014565,2489.76,024F44C20006571000029BDA000326EC,02504501FFF056FBFFEE9BDFFFEB2701,025D9B9C,Passed,Passed,Passed,0251DB7178660B796DC5000589940004,0252DB72787E0B7F6DEE000489D70003,0253DB6878790B7E6D27000288EF0002,0254DB9878820B7A6DA80009898B0007,0255DB5F78740B806DBD0001898F0001,0256DB7878780B8D6DE1FFF089ACFFEF,0257DB1978370B716E0F000989F30009,Passed,Passed,Passed,Passed,Passed,Passed,Passed,02586DA1000A,02596E2AFFF3,025A6DC5FFF4,025B6E150007,Passed,Passed,Passed,Passed,24850,37722,35577,37722,23.94,23.94,23.94,23.96,0,0,0,0,0.17,0.18,0.13,0.12,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,10.08,10.05,9.96,10.07,0.01,0.01,0.00,0.00,10.10,10.03,10.00,9.99,0.00,0.00,0.00,0.00,80.00,80.00,10.10,10.10,10.10,10.09,10.10,10.09,10.10,10.01,10.01,10.01,10.01,10.01,10.01,10.01,9996,9998,9999,10000,9999,10001,10001,10.01,10.01,9990,10016,Passed,Passed,Passed,Passed,0.56,,,,,,,,,,,,,,,,,,,,,,,,,
,09/12/2022 06:03:21 p. m.,15.56s,2,Failed,24 VDC Measurment,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,0.1509,-11.0000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,09/12/2022 06:04:04 p. m.,15.51s,2,Failed,24 VDC Measurment,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,0.1506,-11.0000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,09/12/2022 06:04:50 p. m.,15.56s,2,Failed,24 VDC Measurment,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,0.1507,-11.0000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,09/12/2022 06:05:39 p. m.,15.55s,2,Failed,24 VDC Measurment,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,0.1555,-11.0000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,09/12/2022 06:07:43 p. m.,15.57s,2,Failed,24 VDC Measurment,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,0.1532,-11.0000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,09/12/2022 06:14:28 p. m.,6.11s,2,Failed,5 VDC Measurment,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,0.1537,24.8958,2.7483,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,09/12/2022 06:14:46 p. m.,5.74s,1,Failed,5 VDC Measurment,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,0.1531,24.9010,2.7482,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
