,,,,,TestName,UUT Current Measurment,24 VDC Measurment,5 VDC Measurment,3.3 VDC Measurment,1.35 VDC Measurment,1.275 VDC Measurment,VDC w/18 VAC Power,VDC w/7 VAC Power,Program & Verify Hardware,Hardware Number,Program & Verify Serial Number,Verify Software Number,AI1 Data Calibrated,AI2 Data Calibrated,AI3 Data Calibrated,AI4 Data Calibrated,AI5 Data Calibrated,AI6 Data Calibrated,AI7 Data Calibrated,AI8 Data Calibrated,AI9 Data Calibrated,AI1 Calibration,AI2 Calibration,AI3 Calibration,AI4 Calibration,AI5 Calibration,AI6 Calibration,AI7 Calibration,AI8 Calibration,AI9 Calibration,UIO1 Data Calibrated,2.5V Reference Data Calibrated,UIO1 Calibration,2.5V Reference Calibration,2.5V_Buf Reference,UI1 Data Calibrated,UI1 Calibration,AO1 Data Calibrated,AO1 Calibration,Binary Output 1 Led ON,Binary Output 2 Led ON,Binary Output 3 Led ON,Binary Output 4 Led ON,Binary Output 5 Led ON,Binary Output 6 Led ON,Binary Output 7 Led ON,Binary Output 8 Led ON,Binary Output 9 Led ON,Binary Output 10 Led ON,Binary Output 11 Led ON,Binary Output 12 Led ON,Binary Output 13 Led ON,24 VAC Binary Output 1,24 VAC Binary Output 2,24 VAC Binary Output 3,24 VAC Binary Output 4,24 VAC Binary Output 5,24 VAC Binary Output 6,24 VAC Binary Output 7,24 VAC Binary Output 8,24 VAC Binary Output 9,24 VAC Binary Output 10,24 VAC Binary Output 11,24 VAC Binary Output 12,24 VAC Binary Output 13,Binary Output 1 Led OFF,Binary Output 2 Led OFF,Binary Output 3 Led OFF,Binary Output 4 Led OFF,Binary Output 5 Led OFF,Binary Output 6 Led OFF,Binary Output 7 Led OFF,Binary Output 8 Led OFF,Binary Output 9 Led OFF,Binary Output 10 Led OFF,Binary Output 11 Led OFF,Binary Output 12 Led OFF,Binary Output 13 Led OFF,0 VAC Binary Output 1,0 VAC  Binary Output 2,0 VAC  Binary Output 3,0 VAC  Binary Output 4,0 VAC  Binary Output 5,0 VAC  Binary Output 6,0 VAC  Binary Output 7,0 VAC  Binary Output 8,0 VAC  Binary Output 9,0 VAC  Binary Output 10,0 VAC  Binary Output 11,0 VAC  Binary Output 12,0 VAC  Binary Output 13,Binary Input 1 High,Binary Input 2 High,Binary Input 3 High,Binary Input 4 High,Binary Input 5 High,Binary Input 6 High,Binary Input 7 High,Binary Input 8 High,Binary Input 9 High,Binary Input 10 High,Binary Input 11 High,Binary Input 12 High,Binary Input 13 High,Binary Input 14 High,Binary Input 15 High,Binary Input 16 High,Binary Input 1 Low,Binary Input 2 Low,Binary Input 3 Low,Binary Input 4 Low,Binary Input 5 Low,Binary Input 6 Low,Binary Input 7 Low,Binary Input 8 Low,Binary Input 9 Low,Binary Input 10 Low,Binary Input 11 Low,Binary Input 12 Low,Binary Input 13 Low,Binary Input 14 Low,Binary Input 15 Low,Binary Input 16 Low,AI1 Resistance Input Mode 10k,AI2 Resistance Input Mode 10k,AI3 Resistance Input Mode 10k,AI4 Resistance Input Mode 10k,AI5 Resistance Input Mode 10k,AI6 Resistance Input Mode 10k,AI7 Resistance Input Mode 10k,AI8 Resistance Input Mode 10k,AI9 Resistance Input Mode 10k,AO1 Voltage Output Mode 10V,AO1 Voltage Output Mode 0V,AO1 Current Output Mode 10 mA,AO1 Current Output Mode 0 mA,AO1 PWM Output Mode 80Hz,UI1 Voltage Input Mode 10V,UI1 Current Input Mode 10mA,UI1 Resistance Input Mode 10k,UIO1 Current Input Mode 10mA,UIO1 Resistance Input Mode 10k,UIO1 Binary Input Mode "0",UIO1 Binary Input Mode "1",UIO1 Voltage Output Mode 10V,UIO1 Voltage Output Mode 0V,UART Test,UART LED11 Test,UART LED12 Test,UART LED13 Test,UART LED14 Test,USB Host J2 Test,USB Device P13 Test,Ethernet Loockback Test,System LEDs Test ON,LED9 Test ON,LED10 Test ON,LED3 Test ON,System LEDs Test OFF,LED9 Test OFF,LED10 Test OFF,LED3 Test OFF,LCD Display 1 Test,LCD Display 2 Test,Push-Bottom Test,Rotary Switch Test,Setting Calibration RTC_CLK_OUT,RTC_CLK_OUT Test,Match Date Calibration,Incrementing Date,Mac Address Assigment,Mac Address Assigned,Hardware Programmed,Serial Number Programmed,Login to SO and Change Directory,Request Cert and Certificate Installed,PS Processor Version,Device Tree md5sum,Device Tree (copy) md5sum,Field Kernel md5sum,Field Kernel (copy) md5sum,Recovery Kernel md5sum,U-boot md5sum,Reset Controller,Disable Debug Console
S230505322,09/02/2023 12:44:26 a. m.,318.44s,1,Failed,USB Host J2 Test,0.177689,23.7478311,4.99998356,3.33764144,1.35072944,1.27478707,23.7489927,2.02997514,Passed,400311901,Passed,014501,0288FFEA7FB10B1E9BFDFFEB,0289FFEB80070B2E9BFEFFED,028AFFEA80090B2C9BFBFFEE,028BFFD87FF60B1C9BFCFFFD,028CFFDB7FFB0B1B9BFAFFFF,028DFFDF7FFC0B1F9BFAFFFA,028EFFDD7FF70B1D9BFAFFFD,028FFFE17FFB0B209BFAFFFB,0290FFDF80010B1E9BFBFFF9,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,028544D10014574B000C9C0100122721,02929BED,Passed,Passed,2494.785,0286DB2678580B7B6DFF000289EA0001,Passed,02876DFE000A,Passed,38959,59244,37031,58786,50191,58939,68638,60842,16173,45675,14165,40797,55944,23.8580348,23.8581179,23.8585456,23.8606735,23.860576,23.8609507,23.8609926,23.8608904,23.8609988,23.8585488,23.859802,23.8623014,23.8623846,0,0,0,0,0,0,0,0,0,0,0,0,0,0.145103377,0.14171991,0.146305366,0.163734513,0.142279661,0.133210765,0.150975372,0.144492477,0.134403023,0.116029446,0.108678137,0.096134633,0.0994306691,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,10000,10000,10000,9999,9999,10000,9999,9999,9999,10.07,0.01,10.17,0.01,80.00,10.00,10.01,9995,10.01,10020,Passed,Passed,10.04,0.01,Passed,24532,59031,31763,29993,Failed,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
S230505322,09/02/2023 12:54:50 a. m.,562.15s,1,Passed,,0.172287,23.7519426,5.00026102,3.3376276,1.35098777,1.27503227,23.7529224,2.03119962,Passed,400311901,Passed,014501,0288FFF27FB20B1D9BF9FFEA,0289FFF280080B2E9BFBFFED,028AFFF280090B2C9BF9FFEC,028BFFE37FF40B1B9BF8FFFF,028CFFE57FFC0B1C9BF8FFFD,028DFFE67FFF0B209BF7FFFA,028EFFE47FF70B1E9BF8FFFB,028FFFEB7FFA0B209BF9FFF8,0290FFE680010B1E9BF8FFFA,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,028544CE00155747000E9BFF00102711,02929BED,Passed,Passed,2494.78334,0286DB3078560B7C6DFC000289E40001,Passed,02876DFB000A,Passed,38959,58662,37031,57380,50469,58349,67893,59662,15932,45206,13900,39198,54172,23.8695366,23.8695567,23.8698848,23.8716408,23.8717264,23.8717185,23.8718745,23.8716193,23.871717,23.8688308,23.8702711,23.8724455,23.8724008,0,0,0,0,0,0,0,0,0,0,0,0,0,0.20593073,0.208762387,0.214528068,0.232934433,0.233915024,0.214961178,0.242326002,0.23887981,0.222199657,0.199328778,0.201652192,0.169897064,0.170974674,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,10001,10001,10001,10001,10001,10000,10000,10002,10000,10.07,0.01,10.17,0.01,80.00,10.00,10.01,9996,10.01,10003,Passed,Passed,10.04,0.01,Passed,24371,58939,31535,29993,Passed,Passed,Passed,Passed,99999,99999,99999,Passed,0,0,0,Passed,Passed,Passed,Passed,Passed,32770.4313,Passed,Passed,Passed,00:12:EA:11:06:BC,Passed,Passed,Passed,Passed,25, 87c148ecaab8466b25aa4cfbe78021c3, 87c148ecaab8466b25aa4cfbe78021c3, 97f8019342fa6278231d72febcddde73, 97f8019342fa6278231d72febcddde73, c22acc2e347bf98880465b6f70fb0321, 50303bf26e60d9011cb5cf713e941182,Passed,Passed
S230506093,09/02/2023 01:06:17 a. m.,600.20s,1,Passed,,0.176819,23.6393114,5.00512597,3.33706622,1.34812182,1.27177871,23.6408138,3.31417153,Passed,400311901,Passed,014501,0288FFEC80330B339C98FFEC,0289FFED80170B309C9AFFED,028AFFEC80370B349C99FFEB,028BFFDA80200B229C950003,028CFFDB80250B219C97FFFF,028DFFDE80120B229C96FFFC,028EFFDE80130B209C95FFFF,028FFFE280000B219C97FFF9,0290FFDF7FFE0B1C9C96FFFE,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,028544F5001A572800159C9D00162745,02929C87,Passed,Passed,2504.43649,0286DA7677F70B716DE1000389C80003,Passed,02876EB10009,Passed,38226,59544,35950,72823,48642,62170,72807,72744,16646,44604,14427,49624,64873,23.8629192,23.8629718,23.863239,23.8678841,23.8678961,23.8679576,23.8679232,23.8681662,23.8681159,23.8628912,23.8640667,23.869286,23.8693265,0,0,0,0,0,0,0,0,0,0,0,0,0,0.177091238,0.182124535,0.193554206,0.218095951,0.22211501,0.212811857,0.250308018,0.254004524,0.252239977,0.226629874,0.241817503,0.213194392,0.226885198,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,10003,10002,10002,10002,10002,10000,10001,10002,10002,10.10,0.01,10.00,0.00,80.00,10.00,10.01,9998,10.01,10007,Passed,Passed,10.03,0.01,Passed,23882,53386,31649,25925,Passed,Passed,Passed,Passed,99999,99999,99999,Passed,0,0,0,Passed,Passed,Passed,Passed,Passed,32770.669,Passed,Passed,Passed,00:12:EA:11:06:BD,Passed,Passed,Passed,Passed,25, 87c148ecaab8466b25aa4cfbe78021c3, 87c148ecaab8466b25aa4cfbe78021c3, 97f8019342fa6278231d72febcddde73, 97f8019342fa6278231d72febcddde73, c22acc2e347bf98880465b6f70fb0321, 50303bf26e60d9011cb5cf713e941182,Passed,Passed
S230503555,09/02/2023 01:15:18 a. m.,317.92s,1,Failed,Rotary Switch Test,0.175949,23.6951225,5.05271458,3.31766835,1.34796039,1.27927972,23.6964804,23.6962303,Passed,400311901,Passed,014501,0288FFEE80300B339C17FFE8,0289FFF080220B329C17FFEC,028AFFEF803B0B359C13FFEE,028BFFDE80180B219C16FFFC,028CFFDF801C0B209C16FFFD,028DFFE180090B209C15FFFA,028EFFE1801A0B239C15FFFB,028FFFE6801A0B259C15FFF9,0290FFE380170B229C16FFF9,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,028544E40016575800109C1A00132711,02929C07,Passed,Passed,2496.44185,0286D9D977B60B6E6DC20002899B0002,Passed,02876E38000A,Passed,39198,60332,33911,73656,45265,60674,69706,67552,22516,48235,12234,48287,65329,23.8662105,23.8664469,23.8666693,23.8688353,23.8685635,23.8688039,23.8688142,23.8686025,23.8686318,23.8659623,23.8671506,23.8697974,23.8670353,0,0,0,0,0,0,0,0,0,0,0,0,0,0.15446755,0.145045058,0.140322989,0.150751716,0.12919437,0.110189015,0.146929572,0.121731183,0.132653757,0.0901889471,0.0819891678,0.0803089562,0.0918962541,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,10002,10000,10002,10001,10001,10000,10000,10001,10000,10.03,0.00,9.94,0.00,80.00,10.00,10.01,9998,10.01,9998,Passed,Passed,9.99,0.01,Passed,25007,59062,32099,30238,Passed,Passed,Passed,Passed,99999,99999,99999,Passed,0,0,0,Passed,Passed,Passed,Failed,,,,,,,,,,,,,,,,,,,
S230503555,09/02/2023 01:24:56 a. m.,348.22s,1,Failed,Rotary Switch Test,0.174271,23.7016646,5.05263909,3.31745931,1.34833929,1.27952804,23.7026754,4.30943394,Passed,400311901,Passed,014501,0288FFE780390B349C13FFEB,0289FFEB80280B339C17FFE9,028AFFE880440B369C14FFEB,028BFFD880200B229C15FFFC,028CFFDB80220B1F9C15FFFC,028DFFE2800B0B209C15FFF9,028EFFDE801E0B239C13FFFD,028FFFDE80220B249C13FFFB,0290FFE0801C0B219C15FFF8,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,028544E20017575600109C1A00112713,02929C07,Passed,Passed,2496.44246,0286D9D877B70B6E6DC00001899D0001,Passed,02876E36000A,Passed,39119,59692,32540,72086,44967,59274,68092,64781,21430,47184,11647,45675,63565,23.8577634,23.8578209,23.857948,23.8599405,23.8588612,23.8597244,23.8596983,23.8592497,23.8594362,23.8573733,23.8585331,23.8609063,23.859672,0,0,0,0,0,0,0,0,0,0,0,0,0,0.198227881,0.19544153,0.195609798,0.210429055,0.207373327,0.187408441,0.226548975,0.214928806,0.220210237,0.179218555,0.185289037,0.159262969,0.165815372,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,9998,9999,9997,9998,9999,9999,9999,9997,9999,10.03,0.00,9.94,0.00,80.00,10.00,10.01,9951,10.01,10000,Passed,Passed,9.98,0.01,Passed,25163,59092,31876,30359,Passed,Passed,Passed,Passed,99999,99999,99999,Passed,0,0,0,Passed,Passed,Passed,Failed,,,,,,,,,,,,,,,,,,,
S230505532,09/02/2023 01:35:47 a. m.,560.34s,1,Passed,,0.176575,23.6680591,5.03072451,3.31704372,1.34612841,1.27735854,23.6693067,3.25639081,Passed,400311901,Passed,014501,0288FFF080000B299C0EFFEA,0289FFF17FFE0B2A9C0DFFED,028AFFF07FFC0B289C0DFFEB,028BFFE17FF10B199C0EFFFD,028CFFE780020B1C9C0DFFFA,028DFFEA7FFE0B209C0CFFF7,028EFFE67FF60B1B9C0DFFFB,028FFFEB7FF70B209C0CFFF7,0290FFE87FFE0B1C9C0AFFFE,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,028544CC001856F100139C1300122705,02929C01,Passed,Passed,2496.08357,0286D9E577B30B6A6DFE000489E20003,Passed,02876E340009,Passed,39356,55587,36855,64965,48642,55587,68483,71475,15689,48235,13083,50835,64897,23.8621034,23.86221,23.8622158,23.8640124,23.8639605,23.8639245,23.8639826,23.864077,23.8642041,23.8615013,23.862867,23.8648344,23.8649017,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0804534492,0.0800856034,0.0942355998,0.12529573,0.116169312,0.119577125,0.177238975,0.173198281,0.197538758,0.16561866,0.182576495,0.170030383,0.189669545,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,10004,10002,10003,10003,10002,10001,10001,10002,10001,10.02,0.01,9.92,0.00,80.00,10.00,10.01,9995,10.01,10010,Passed,Passed,9.99,0.01,Passed,24046,53226,31073,25925,Passed,Passed,Passed,Passed,99999,99999,99999,Passed,0,0,0,Passed,Passed,Passed,Passed,Passed,32770.5147,Passed,Passed,Passed,00:12:EA:11:06:BE,Passed,Passed,Passed,Passed,25, 87c148ecaab8466b25aa4cfbe78021c3, 87c148ecaab8466b25aa4cfbe78021c3, 97f8019342fa6278231d72febcddde73, 97f8019342fa6278231d72febcddde73, c22acc2e347bf98880465b6f70fb0321, 50303bf26e60d9011cb5cf713e941182,Passed,Passed
S230505360,09/02/2023 01:57:48 a. m.,560.07s,1,Passed,,0.182449,23.7230627,5.02854036,3.32519977,1.3458376,1.27590267,23.7243628,23.7241988,Passed,400311901,Passed,014501,0288FFEE800A0B2D9C30FFEE,0289FFEF80010B2D9C34FFEB,028AFFEF80080B2C9C32FFED,028BFFDD7FF80B1B9C32FFFF,028CFFE07FFB0B1B9C32FFFC,028DFFE37FFC0B209C32FFF8,028EFFE07FF90B1D9C32FFFD,028FFFE67FFE0B219C30FFFA,0290FFE27FFE0B1D9C31FFFC,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,028544DF0017578300129C3600132711,02929C24,Passed,Passed,2498.26374,0286D9F077A40B686E4600038A350003,Passed,02876E35000D,Passed,38143,56295,35387,64850,46303,54402,68072,62714,16646,40427,10423,46303,58568,23.8523774,23.8526,23.852962,23.8548623,23.8547789,23.8549847,23.85495,23.8549276,23.8549627,23.8526038,23.8538537,23.8563224,23.8560851,0,0,0,0,0,0,0,0,0,0,0,0,0,0.22261187,0.220570731,0.233126448,0.252561355,0.261277221,0.260117244,0.279786267,0.281982835,0.2757437,0.271102891,0.277923225,0.250681323,0.249296984,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,10001,10000,10000,10000,10001,10000,10000,10000,10000,10.05,0.01,9.90,0.00,80.00,10.00,10.02,10000,10.01,10002,Passed,Passed,10.00,0.01,Passed,24532,58317,32210,29620,Passed,Passed,Passed,Passed,99999,99999,99999,Passed,0,0,0,Passed,Passed,Passed,Passed,Passed,32770.4807,Passed,Passed,Passed,00:12:EA:11:06:BF,Passed,Passed,Passed,Passed,25, 87c148ecaab8466b25aa4cfbe78021c3, 87c148ecaab8466b25aa4cfbe78021c3, 97f8019342fa6278231d72febcddde73, 97f8019342fa6278231d72febcddde73, c22acc2e347bf98880465b6f70fb0321, 50303bf26e60d9011cb5cf713e941182,Passed,Passed
S230506878,09/02/2023 01:58:25 a. m.,507.92s,2,Failed,Rotary Switch Test,0.176193,23.814026,5.00278291,3.33927367,1.34872871,1.27531741,23.8141965,9.4518947,Passed,400311901,Passed,014501,0288FFE57FEA0B2D9C79FFED,0289FFE67FF50B2F9C6EFFFA,028AFFEA7FF60B2C9C73FFF7,028BFFD67FE80B189C650019,028CFFDA7FE90B1A9C690010,028DFFDD7FED0B1D9C6A0009,028EFFDC7FF20B1E9C680010,028FFFE07FF10B1D9C630016,0290FFDE7FF50B1C9C660014,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,0285451E0016575D000F9C7A001A26F7,02929C67,Passed,Passed,2502.4395,0286DA9878030B736E12000389EE0002,Passed,02876EB40009,Passed,67287,52982,63467,61449,66320,51238,65080,56777,60131,67039,67552,33602,18437,23.8741698,23.8742561,23.8744049,23.876249,23.8762706,23.8768078,23.8765734,23.8766662,23.8770458,23.8751942,23.8751651,23.8777913,23.8781064,0,0,0,0,0,0,0,0,0,0,0,0,0,0.159345774,0.177837286,0.170162749,0.169188872,0.147919478,0.154363283,0.15478614,0.167408353,0.156669128,0.169178761,0.179850411,0.151004065,0.164075626,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,10013,10008,10007,10006,10004,10007,10004,10005,10003,10.08,0.00,10.10,0.00,80.00,9.99,10.01,9999,10.01,10003,Passed,Passed,10.01,0.01,Passed,16646,30359,7371,12521,Passed,Passed,Passed,Passed,99999,99999,49719,Passed,0,0,0,Passed,Passed,Passed,Failed,,,,,,,,,,,,,,,,,,,
S230506179,09/02/2023 02:02:48 a. m.,160.52s,1,Failed,24 VAC Binary Output 11,0.177765,23.8003072,5.01959371,3.32566321,1.3506302,1.27546715,23.8018037,2.01242562,Passed,400311901,Passed,014501,0288FFF580260B319C80FFEC,0289FFF4802F0B359C81FFEC,028AFFF580160B2F9C7FFFEE,028BFFE4801B0B229C7FFFFF,028CFFE480110B1E9C7FFFFE,028DFFE1802A0B269C7FFFFA,028EFFE380150B229C7FFFFB,028FFFED80150B259C7EFFFA,0290FFE580170B229C80FFF9,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,028545270016571B00109C8600122701,02929C70,Passed,Passed,2502.9952,0286DA0C77A40B686DF4000389C30002,Passed,02876E760009,Passed,38879,59092,39356,65125,47769,57081,68695,65798,17108,48490,13631,49767,61230,23.874923,23.8751423,23.8753407,23.8764713,23.8764862,23.8764529,23.8765082,23.8764055,23.8767144,23.8744654,0.0506388833,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
S230506653,09/02/2023 02:11:58 a. m.,320.23s,1,Failed,Rotary Switch Test,0.176239,23.8667509,4.98861782,3.2967762,1.34819414,1.28005735,23.868186,2.06470082,Passed,400311901,Passed,014501,0288FFE880380B349C72FFED,0289FFEA80350B369C77FFEA,028AFFE880040B2C9C74FFEB,028BFFD980220B239C730000,028CFFD880190B1C9C700005,028DFFDC80170B219C710000,028EFFDD80280B259C710000,028FFFDE80100B209C72FFFE,0290FFDF80180B229C72FFFC,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,02854515001A574300169C7800162703,02929C63,Passed,Passed,2502.20606,0286D7FE768F0B4E6E6000028A6F0002,Passed,02876E94000A,Passed,37722,58755,34214,68033,47452,59514,68347,69633,21243,43921,11647,51633,60870,23.8559197,23.8559497,23.8562,23.8579596,23.8583556,23.8582763,23.8584368,23.8583946,23.8584242,23.8559873,23.8574354,23.8597379,23.8596734,0,0,0,0,0,0,0,0,0,0,0,0,0,0.114247946,0.118790867,0.135085507,0.165408162,0.159676044,0.16221484,0.198456079,0.207990786,0.212164974,0.199336475,0.217832575,0.199869919,0.220617062,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,10000,9999,10000,9999,9999,10000,9999,9999,9999,10.01,0.01,9.81,0.00,80.00,10.00,10.01,9992,10.01,10001,Passed,Passed,9.98,0.01,Passed,23716,51015,32431,23549,Passed,Passed,Passed,Passed,99999,99999,99999,Passed,0,0,0,Passed,Passed,Passed,Failed,,,,,,,,,,,,,,,,,,,
S230506059,09/02/2023 02:21:40 a. m.,558.64s,1,Passed,,0.174271,23.7220287,5.02520577,3.324244,1.34777142,1.2744501,23.7233357,2.01740409,Passed,400311901,Passed,014501,0288FFED80070B2B9C2DFFEC,0289FFEF7FF60B2A9C30FFEC,028AFFEE80030B2A9C2DFFED,028BFFE07FF20B1B9C2EFFFE,028CFFE27FF70B1A9C2DFFFC,028DFFE47FF80B1E9C2CFFFA,028EFFE27FF50B1C9C2DFFFC,028FFFE87FFA0B209C2BFFFA,0290FFE47FFD0B1C9C2FFFF9,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,028545050015572E00119C35000F26FC,02929C21,Passed,Passed,2498.04063,0286DA6977DD0B6C6DE7000389D00002,Passed,02876DFC000A,Passed,39277,59898,34415,70425,49527,54325,69996,69300,17336,45790,11348,41798,56469,23.8416445,23.8431316,23.8439142,23.8452519,23.8424028,23.8401054,23.8429578,23.8423595,23.842952,23.8401305,23.8407671,23.8444635,23.8291482,0,0,0,0,0,0,0,0,0,0,0,0,0,0.137128933,0.145335558,0.160926446,0.189631086,0.191100969,0.188309961,0.222127968,0.230092044,0.224060486,0.212154676,0.228059387,0.205243317,0.223086536,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,10000,10000,10000,10000,10000,10001,10000,10000,10001,10.06,0.01,9.97,0.00,80.00,10.00,10.01,9994,10.01,10009,Passed,Passed,10.01,0.01,Passed,22866,53346,31189,25163,Passed,Passed,Passed,Passed,99999,99999,99999,Passed,0,0,0,Passed,Passed,Passed,Passed,Passed,32770.6111,Passed,Passed,Passed,00:12:EA:11:06:C0,Passed,Passed,Passed,Passed,25, 87c148ecaab8466b25aa4cfbe78021c3, 87c148ecaab8466b25aa4cfbe78021c3, 97f8019342fa6278231d72febcddde73, 97f8019342fa6278231d72febcddde73, c22acc2e347bf98880465b6f70fb0321, 50303bf26e60d9011cb5cf713e941182,Passed,Passed
S230505341,09/02/2023 02:33:03 a. m.,560.58s,1,Passed,,0.178131,23.6955532,5.03901298,3.33361788,1.34603091,1.27380858,23.6972339,2.00380724,Passed,400311901,Passed,014501,0288FFE07FFF0B2D9C87FFEC,0289FFE480020B2E9C89FFEC,028AFFE280000B2E9C89FFE9,028BFFD57FF30B1E9C87FFFD,028CFFCE7FF10B1A9C86FFFE,028DFFDE7FFD0B209C86FFF9,028EFFDA7FE30B1A9C88FFFA,028FFFDC7FF50B219C86FFF9,0290FFDC7FFF0B1E9C86FFFA,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,02854502001557B2000F9C890014271A,02929C78,Passed,Passed,2503.4742,0286DA1D77C40B6D6E5600038A6E0002,Passed,02876EAF0009,Passed,38143,57380,33289,73731,47505,59364,69743,61285,18651,41160,11647,43604,61985,23.8511648,23.8512478,23.8513919,23.853449,23.8534601,23.8533797,23.8536203,23.8533509,23.8536158,23.8507343,23.8519246,23.8546599,23.8549089,0,0,0,0,0,0,0,0,0,0,0,0,0,0.157067092,0.151362146,0.151024374,0.164009056,0.151229185,0.1346984,0.176936546,0.158572498,0.16914402,0.128428353,0.125317028,0.110962626,0.11459304,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,10007,10003,10005,10003,10003,10000,10002,10004,10002,10.08,0.01,10.04,0.02,80.00,10.00,10.01,9995,10.01,10009,Passed,Passed,9.99,0.01,Passed,24850,57805,31988,32649,Passed,Passed,Passed,Passed,99999,99999,99999,Passed,0,0,0,Passed,Passed,Passed,Passed,Passed,32770.5394,Passed,Passed,Passed,00:12:EA:11:06:C1,Passed,Passed,Passed,Passed,25, 87c148ecaab8466b25aa4cfbe78021c3, 87c148ecaab8466b25aa4cfbe78021c3, 97f8019342fa6278231d72febcddde73, 97f8019342fa6278231d72febcddde73, c22acc2e347bf98880465b6f70fb0321, 50303bf26e60d9011cb5cf713e941182,Passed,Passed
