,,,,,TestName,UUT Current Measurment,24 VDC Measurment,5 VDC Measurment,3.3 VDC Measurment,1.35 VDC Measurment,1.275 VDC Measurment,VDC w/18 VAC Power,VDC w/7 VAC Power,Program & Verify Hardware,Hardware Number,Program & Verify Serial Number,Verify Software Number,AI1 Data Calibrated,AI2 Data Calibrated,AI3 Data Calibrated,AI4 Data Calibrated,AI5 Data Calibrated,AI6 Data Calibrated,AI7 Data Calibrated,AI8 Data Calibrated,AI9 Data Calibrated,AI1 Calibration,AI2 Calibration,AI3 Calibration,AI4 Calibration,AI5 Calibration,AI6 Calibration,AI7 Calibration,AI8 Calibration,AI9 Calibration,UIO1 Data Calibrated,2.5V Reference Data Calibrated,UIO1 Calibration,2.5V Reference Calibration,2.5V_Buf Reference,UI1 Data Calibrated,UI1 Calibration,AO1 Data Calibrated,AO1 Calibration,Binary Output 1 Led ON,Binary Output 2 Led ON,Binary Output 3 Led ON,Binary Output 4 Led ON,Binary Output 5 Led ON,Binary Output 6 Led ON,Binary Output 7 Led ON,Binary Output 8 Led ON,Binary Output 9 Led ON,Binary Output 10 Led ON,Binary Output 11 Led ON,Binary Output 12 Led ON,Binary Output 13 Led ON,24 VAC Binary Output 1,24 VAC Binary Output 2,24 VAC Binary Output 3,24 VAC Binary Output 4,24 VAC Binary Output 5,24 VAC Binary Output 6,24 VAC Binary Output 7,24 VAC Binary Output 8,24 VAC Binary Output 9,24 VAC Binary Output 10,24 VAC Binary Output 11,24 VAC Binary Output 12,24 VAC Binary Output 13,Binary Output 1 Led OFF,Binary Output 2 Led OFF,Binary Output 3 Led OFF,Binary Output 4 Led OFF,Binary Output 5 Led OFF,Binary Output 6 Led OFF,Binary Output 7 Led OFF,Binary Output 8 Led OFF,Binary Output 9 Led OFF,Binary Output 10 Led OFF,Binary Output 11 Led OFF,Binary Output 12 Led OFF,Binary Output 13 Led OFF,0 VAC Binary Output 1,0 VAC  Binary Output 2,0 VAC  Binary Output 3,0 VAC  Binary Output 4,0 VAC  Binary Output 5,0 VAC  Binary Output 6,0 VAC  Binary Output 7,0 VAC  Binary Output 8,0 VAC  Binary Output 9,0 VAC  Binary Output 10,0 VAC  Binary Output 11,0 VAC  Binary Output 12,0 VAC  Binary Output 13,Binary Input 1 High,Binary Input 2 High,Binary Input 3 High,Binary Input 4 High,Binary Input 5 High,Binary Input 6 High,Binary Input 7 High,Binary Input 8 High,Binary Input 9 High,Binary Input 10 High,Binary Input 11 High,Binary Input 12 High,Binary Input 13 High,Binary Input 14 High,Binary Input 15 High,Binary Input 16 High,Binary Input 1 Low,Binary Input 2 Low,Binary Input 3 Low,Binary Input 4 Low,Binary Input 5 Low,Binary Input 6 Low,Binary Input 7 Low,Binary Input 8 Low,Binary Input 9 Low,Binary Input 10 Low,Binary Input 11 Low,Binary Input 12 Low,Binary Input 13 Low,Binary Input 14 Low,Binary Input 15 Low,Binary Input 16 Low,AI1 Resistance Input Mode 10k,AI2 Resistance Input Mode 10k,AI3 Resistance Input Mode 10k,AI4 Resistance Input Mode 10k,AI5 Resistance Input Mode 10k,AI6 Resistance Input Mode 10k,AI7 Resistance Input Mode 10k,AI8 Resistance Input Mode 10k,AI9 Resistance Input Mode 10k,AO1 Voltage Output Mode 10V,AO1 Voltage Output Mode 0V,AO1 Current Output Mode 10 mA,AO1 Current Output Mode 0 mA,AO1 PWM Output Mode 80Hz,UI1 Voltage Input Mode 10V,UI1 Current Input Mode 10mA,UI1 Resistance Input Mode 10k,UIO1 Current Input Mode 10mA,UIO1 Resistance Input Mode 10k,UIO1 Binary Input Mode "0",UIO1 Binary Input Mode "1",UIO1 Voltage Output Mode 10V,UIO1 Voltage Output Mode 0V,UART Test,UART LED11 Test,UART LED12 Test,UART LED13 Test,UART LED14 Test,USB Host J2 Test,USB Device P13 Test,Ethernet Loockback Test,System LEDs Test ON,LED9 Test ON,LED10 Test ON,LED3 Test ON,System LEDs Test OFF,LED9 Test OFF,LED10 Test OFF,LED3 Test OFF,LCD Display 1 Test,LCD Display 2 Test,Push-Bottom Test,Rotary Switch Test,Setting Calibration RTC_CLK_OUT,RTC_CLK_OUT Test,Match Date Calibration,Incrementing Date,Mac Address Assigment,Mac Address Assigned,Hardware Programmed,Serial Number Programmed,Login to SO and Change Directory,Request Cert and Certificate Installed,PS Processor Version,Device Tree md5sum,Device Tree (copy) md5sum,Field Kernel md5sum,Field Kernel (copy) md5sum,Recovery Kernel md5sum,U-boot md5sum,Reset Controller,Disable Debug Console
S230505791,06/02/2023 09:49:21 a. m.,737.21s,2,Passed,,0.182785,23.7125436,5.00544837,3.31870112,1.34401496,1.27429201,23.7124137,23.7117452,Passed,400311901,Passed,014501,0288FFD080020B2E9C37FFEE,0289FFD87FFE0B2F9C3BFFEB,028AFFDB80000B2D9C36FFEC,028BFFC97FF20B199C3EFFF8,028CFFCF7FEE0B199C340000,028DFFCF7FF70B1E9C31FFFF,028EFFD27FF60B1D9C330000,028FFFD47FFA0B1E9C32FFFF,0290FFD47FF60B1C9C38FFF9,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,0285450C0017573D00139C4000112708,02929C27,Passed,Passed,2498.43854,0286D9E277A30B686E4000058A300003,Passed,02876E79000A,Passed,69996,58254,64873,64265,66470,62431,71592,55767,63294,67348,67973,37892,21055,23.8755881,23.8758329,23.8759074,23.8776117,23.8777767,23.8777983,23.8779797,23.8779684,23.8781871,23.8766865,23.8765292,23.8790588,23.8790463,0,0,0,0,0,0,0,0,0,0,0,0,0,0.207000141,0.234788323,0.237893114,0.227156448,0.206259,0.221554241,0.220591109,0.230072463,0.214685299,0.230804894,0.242120755,0.201379691,0.212877031,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,10001,10000,10000,10000,10000,10000,10000,10000,10001,10.05,0.01,9.83,0.00,80.00,10.00,10.01,9996,10.01,10005,Passed,Passed,10.00,0.01,Passed,17783,30719,7371,13631,Passed,Passed,Passed,Passed,99999,99999,42620,Passed,0,0,0,Passed,Passed,Passed,Passed,Passed,32770.0998,Passed,Passed,Passed,00:12:EA:11:06:1E,Passed,Passed,Passed,Passed,25, 87c148ecaab8466b25aa4cfbe78021c3, 87c148ecaab8466b25aa4cfbe78021c3, 97f8019342fa6278231d72febcddde73, 97f8019342fa6278231d72febcddde73, c22acc2e347bf98880465b6f70fb0321, 50303bf26e60d9011cb5cf713e941182,Passed,Passed
S230505798,06/02/2023 09:54:53 a. m.,380.49s,1,Failed,Login to SO and Change Directory,0.187073,23.7365592,5.04813198,3.32191738,1.34858427,1.27479589,23.7380292,23.7377047,Passed,400311901,Passed,014501,0288FFE47FFF0B2C9C21FFEA,0289FFEA80030B2E9C22FFEC,028AFFE67FFD0B2B9C21FFEC,028BFFD77FF00B1B9C22FFFC,028CFFDB7FF60B199C1FFFFE,028DFFE37FF90B1D9C1FFFFC,028EFFDF7FF20B1C9C1FFFFC,028FFFDE7FF00B1E9C1EFFFC,0290FFE07FFE0B1E9C21FFF9,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,028544BE0016570200129C25001426FB,02929C14,Passed,Passed,2497.25954,0286DA0177BA0B6C6DC30002899D0001,Passed,02876E10000A,Passed,67060,59304,33184,66893,72490,59721,71289,69151,19686,48338,14165,48842,64642,23.8511318,23.8514512,23.8515641,23.85378,23.853781,23.8539556,23.8539157,23.8536446,23.8538288,23.8510458,23.8523301,23.8549863,23.8550022,0,0,0,0,0,0,0,0,0,0,0,0,0,0.184312042,0.176051225,0.17894179,0.200488383,0.176430261,0.18574075,0.22672072,0.210378279,0.296955594,0.215168027,0.219067645,0.205392801,0.205863139,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,10005,10003,10004,10003,10002,10000,10001,10003,10002,10.04,0.01,9.78,0.01,80.00,10.00,10.01,9998,10.01,10006,Passed,Passed,9.99,0.01,Passed,23882,51720,30600,25318,Passed,Passed,Passed,Passed,99999,99999,99999,Passed,0,0,0,Passed,Passed,Passed,Passed,Passed,32770.5548,Passed,Passed,Passed,00:12:EA:11:06:1D,Passed,Passed,Failed,,,,,,,,,,
S230505148,06/02/2023 10:07:14 a. m.,542.65s,2,Passed,,0.188049,23.7882032,5.03763522,3.31641778,1.3545673,1.27196198,23.7881141,23.7873833,Passed,400311901,Passed,014501,0288FFE080110B2D9C35FFE8,0289FFE6800F0B2E9C39FFE7,028AFFE8800C0B2C9C35FFE9,028BFFD980000B199C36FFFD,028CFFE07FF40B1B9C34FFFB,028DFFE2800A0B219C30FFF8,028EFFDF80020B1D9C330001,028FFFE580050B1F9C31FFF8,0290FFE180040B1C9C37FFF4,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,028544FE00155767000F9C4000102710,02929C27,Passed,Passed,2498.42912,0286D97D77760B646E1500058A090003,Passed,02876E56000C,Passed,63930,54742,64920,65554,56191,56261,69057,56156,57805,67572,66277,49479,28592,23.8696612,23.869726,23.8698351,23.8716591,23.8718679,23.8717216,23.8718801,23.8721012,23.8720474,23.8709767,23.8708368,23.8732374,23.8733535,0,0,0,0,0,0,0,0,0,0,0,0,0,0.21940058,0.24708431,0.248389449,0.254434387,0.241661583,0.257892275,0.264195709,0.275153303,0.260215196,0.276923393,0.290814151,0.257999066,0.25849894,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,9994,9994,9996,9995,9996,9995,9997,9997,9997,10.05,0.01,10.02,0.00,80.00,10.00,10.01,9998,10.01,10003,Passed,Passed,9.98,0.01,Passed,18862,35950,8089,15689,Passed,Passed,Passed,Passed,99999,99999,42953,Passed,0,0,0,Passed,Passed,Passed,Passed,Passed,32769.9702,Passed,Passed,Passed,00:12:EA:11:06:1F,Passed,Passed,Passed,Passed,25, 87c148ecaab8466b25aa4cfbe78021c3, 87c148ecaab8466b25aa4cfbe78021c3, 97f8019342fa6278231d72febcddde73, 97f8019342fa6278231d72febcddde73, c22acc2e347bf98880465b6f70fb0321, 50303bf26e60d9011cb5cf713e941182,Passed,Passed
S230504610,06/02/2023 10:10:37 a. m.,744.71s,1,Passed,,0.185577,23.7872972,5.02644538,3.32878818,1.34640097,1.27554151,23.7886721,1.93166755,Passed,400311901,Passed,014501,0288FFEC80430B359C3AFFED,0289FFF080360B359C3CFFEC,028AFFEF803D0B349C38FFF0,028BFFE2802E0B239C380002,028CFFE4803A0B249C390000,028DFFE8801A0B229C37FFFE,028EFFE680270B239C370002,028FFFE9802A0B269C38FFFD,0290FFE880240B229C38FFFE,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,028544F60018577700109C4100132711,02929C31,Passed,Passed,2499.04762,0286DA6A77F00B6F6DEE000389E60003,Passed,02876E380009,Passed,66661,58755,36766,73610,71187,61826,68502,72602,17561,47292,13359,45500,60702,23.8388687,23.8390068,23.8394251,23.8408098,23.8410642,23.8413951,23.8414348,23.8412004,23.8413494,23.8392481,23.8405017,23.842553,23.8426314,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0851757242,0.0853178456,0.0872986063,0.109386852,0.0882233922,0.087801722,0.157379878,0.134492003,0.235394021,0.131451335,0.14190256,0.143351542,0.164518177,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,9996,9997,9996,9996,9997,9999,9999,9997,9998,10.05,0.01,9.99,0.00,80.00,10.00,10.01,9997,10.01,10003,Passed,Passed,9.99,0.01,Passed,23882,60246,32431,29993,Passed,Passed,Passed,Passed,99999,99999,99999,Passed,0,0,0,Passed,Passed,Passed,Passed,Passed,32770.3881,Passed,Passed,Passed,00:12:EA:11:06:20,Passed,Passed,Passed,Passed,25, 87c148ecaab8466b25aa4cfbe78021c3, 87c148ecaab8466b25aa4cfbe78021c3, 97f8019342fa6278231d72febcddde73, 97f8019342fa6278231d72febcddde73, c22acc2e347bf98880465b6f70fb0321, 50303bf26e60d9011cb5cf713e941182,Passed,Passed
S230504878,06/02/2023 10:21:39 a. m.,559.46s,1,Passed,,0.190811,23.739824,5.01133325,3.30824997,1.35319832,1.27347432,23.7413258,1.91982577,Passed,400311901,Passed,014501,0288FFE880060B2C9C40FFEF,0289FFEB80040B2D9C41FFF2,028AFFE980000B2A9C41FFF0,028BFFDB7FF10B1B9C42FFFF,028CFFDE7FF60B1A9C42FFFD,028DFFE07FF80B1E9C42FFF9,028EFFDF7FF30B1C9C42FFFB,028FFFE37FF70B1F9C42FFF9,0290FFE07FFD0B1C9C42FFFA,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,0285451300155781000F9C470015271B,02929C34,Passed,Passed,2499.26766,0286D90477290B5C6E2700028A2E0002,Passed,02876E900009,Passed,68483,58254,33289,66598,72005,59869,71675,68327,15193,46303,13631,47452,58909,23.8570202,23.8569773,23.8572988,23.8587824,23.858963,23.8590292,23.8591209,23.8591205,23.8592786,23.8569084,23.8582161,23.8603321,23.8602855,0,0,0,0,0,0,0,0,0,0,0,0,0,0.164936839,0.168475536,0.180558644,0.199824647,0.200221543,0.186647455,0.233292005,0.212662966,0.279396215,0.178905925,0.179416084,0.163280359,0.171577741,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,10001,10000,10001,10001,10001,10000,10000,10000,10000,10.03,0.01,9.87,0.00,80.00,10.00,10.01,9995,10.01,10010,Passed,Passed,9.95,0.01,Passed,24371,51764,30719,28327,Passed,Passed,Passed,Passed,99999,99999,99999,Passed,0,0,0,Passed,Passed,Passed,Passed,Passed,32770.6073,Passed,Passed,Passed,00:12:EA:11:06:21,Passed,Passed,Passed,Passed,25, 87c148ecaab8466b25aa4cfbe78021c3, 87c148ecaab8466b25aa4cfbe78021c3, 97f8019342fa6278231d72febcddde73, 97f8019342fa6278231d72febcddde73, c22acc2e347bf98880465b6f70fb0321, 50303bf26e60d9011cb5cf713e941182,Passed,Passed
S230505060,06/02/2023 10:36:35 a. m.,551.22s,2,Passed,,0.187653,23.7579619,5.00570262,3.31850041,1.3488903,1.2761969,23.7581148,23.7573091,Passed,400311901,Passed,014501,0288FFCA800B0B2E9C0BFFF0,0289FFD680050B2E9C10FFEE,028AFFD980040B2C9C06FFF6,028BFFC87FF80B199C11FFFA,028CFFD07FF80B1C9C12FFF5,028DFFCF7FFF0B1F9C0BFFFF,028EFFD17FF90B1D9C0CFFFC,028FFFD57FFC0B1F9C0CFFF7,0290FFD37FFB0B1C9C14FFF2,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,028544DF00155748000C9C180009271B,02929BFC,Passed,Passed,2495.72552,0286D9B977850B646DE2000589E40004,Passed,02876DCC0009,Passed,75984,62274,68714,69651,69633,59721,74427,56469,68676,69504,72554,47292,23210,23.8700156,23.8700614,23.8700733,23.8718371,23.8720966,23.8721893,23.8720737,23.8723035,23.872441,23.8708992,23.8708549,23.8732513,23.8734306,0,0,0,0,0,0,0,0,0,0,0,0,0,0.17086835,0.182196736,0.160689682,0.159468827,0.140250435,0.135198046,0.143458374,0.164541455,0.145590985,0.151426388,0.1850682,0.171118313,0.175096062,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,9996,9997,9997,9996,9997,9996,9997,9997,9999,10.07,0.00,9.72,0.00,80.00,9.99,10.02,9997,10.01,10007,Passed,Passed,9.99,0.01,Passed,19071,36588,8439,16410,Passed,Passed,Passed,Passed,99999,99999,43085,Passed,0,0,0,Passed,Passed,Passed,Passed,Passed,32769.9146,Passed,Passed,Passed,00:12:EA:11:06:22,Passed,Passed,Passed,Passed,25, 87c148ecaab8466b25aa4cfbe78021c3, 87c148ecaab8466b25aa4cfbe78021c3, 97f8019342fa6278231d72febcddde73, 97f8019342fa6278231d72febcddde73, c22acc2e347bf98880465b6f70fb0321, 50303bf26e60d9011cb5cf713e941182,Passed,Passed
S230503771,06/02/2023 10:40:01 a. m.,757.16s,1,Passed,,0.188965,23.6942713,5.029351,3.31137054,1.34608404,1.2736893,23.6957548,1.88785297,Passed,400311901,Passed,014501,0288FFE680340B329C85FFEF,0289FFEA80200B319C85FFF1,028AFFE780380B339C84FFF0,028BFFD8801C0B229C850000,028CFFDB800B0B1E9C85FFFE,028DFFE080330B299C85FFFA,028EFFDC80200B239C830000,028FFFE180320B2A9C86FFF6,0290FFDE80300B259C86FFF9,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,028544FD001457B3000E9C8A00142715,02929C77,Passed,Passed,2503.44291,0286D8D0771F0B5E6E8400038A8B0003,Passed,02876EA4000B,Passed,65995,58662,34114,70861,72265,62968,73135,73686,17336,46693,12804,50191,63294,23.8571344,23.8571645,23.8574763,23.8592337,23.8593303,23.8591407,23.8592904,23.8593363,23.8593252,23.8567084,23.8580314,23.8601087,23.8601394,0,0,0,0,0,0,0,0,0,0,0,0,0,0.154247194,0.145471651,0.143936708,0.16265424,0.135840472,0.135165089,0.17797531,0.162146479,0.247853161,0.190352008,0.19978031,0.195799045,0.20239036,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,10003,10001,10002,10001,10002,10000,10001,10001,10000,10.04,0.01,9.82,0.00,80.00,10.00,10.01,9996,10.01,10008,Passed,Passed,9.97,0.01,Passed,23039,58599,31073,30238,Passed,Passed,Passed,Passed,99999,99999,99999,Passed,0,0,0,Passed,Passed,Passed,Passed,Passed,32770.2986,Passed,Passed,Passed,00:12:EA:11:06:23,Passed,Passed,Passed,Passed,25, 87c148ecaab8466b25aa4cfbe78021c3, 87c148ecaab8466b25aa4cfbe78021c3, 97f8019342fa6278231d72febcddde73, 97f8019342fa6278231d72febcddde73, c22acc2e347bf98880465b6f70fb0321, 50303bf26e60d9011cb5cf713e941182,Passed,Passed
S230504871,06/02/2023 10:55:54 a. m.,560.07s,1,Passed,,0.189163,23.7513299,5.00980504,3.33344798,1.35358279,1.2710021,23.7529744,23.752609,Passed,400311901,Passed,014501,0288FFE380080B2A9C54FFEE,0289FFE680040B2C9C57FFEE,028AFFE480040B299C55FFEE,028BFFD37FF30B1A9C540000,028CFFD77FF70B1A9C54FFFE,028DFFDD7FF70B1D9C53FFFB,028EFFDA7FF40B1B9C53FFFE,028FFFDB7FF80B1E9C54FFFA,0290FFDB7FFD0B1C9C53FFFD,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,028544EE00155767000E9C5900152728,02929C46,Passed,Passed,2500.35449,0286DA9877FA0B6F6E2400048A2D0003,Passed,02876E350009,Passed,68502,58159,37206,79802,71988,59092,73058,68580,19483,45790,14427,51720,67307,23.8541458,23.8542615,23.8545244,23.8562311,23.8561211,23.8562076,23.8560867,23.856317,23.8563895,23.8539602,23.8550421,23.8573416,23.8575271,0,0,0,0,0,0,0,0,0,0,0,0,0,0.230671514,0.228866972,0.236174298,0.255154748,0.259157176,0.25830906,0.310067582,0.281134036,0.387202709,0.268190006,0.275434482,0.249728689,0.245627362,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,9998,9999,9998,9999,9999,10000,9999,9999,9999,10.09,0.01,10.09,0.01,80.00,10.00,10.02,9995,10.01,10019,Passed,Passed,9.99,0.01,Passed,24532,52064,31421,28984,Passed,Passed,Passed,Passed,99999,99999,99999,Passed,0,0,0,Passed,Passed,Passed,Passed,Passed,32770.5887,Passed,Passed,Passed,00:12:EA:11:06:24,Passed,Passed,Passed,Passed,25, 87c148ecaab8466b25aa4cfbe78021c3, 87c148ecaab8466b25aa4cfbe78021c3, 97f8019342fa6278231d72febcddde73, 97f8019342fa6278231d72febcddde73, c22acc2e347bf98880465b6f70fb0321, 50303bf26e60d9011cb5cf713e941182,Passed,Passed
S230505103,06/02/2023 10:58:57 a. m.,743.34s,2,Passed,,0.185089,23.7046445,4.98744177,3.32321019,1.34732271,1.27371299,23.7042786,23.7036697,Passed,400311901,Passed,014501,0288FFF180140B2F9C25FFE6,0289FFF3800B0B2F9C27FFE3,028AFFF3800B0B2D9C29FFE5,028BFFE67FF80B1A9C26FFF8,028CFFE67FF90B1C9C23FFF8,028DFFEE80010B209C24FFF4,028EFFE57FF80B1D9C25FFF7,028FFFEB80020B1F9C25FFF3,0290FFE480000B1C9C29FFF3,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,028544B60015575D000C9C2100182719,02929C10,Passed,Passed,2496.99693,0286DA5E77E50B6E6E2200048A040004,Passed,02876DF0000A,Passed,68657,59721,64265,66342,69706,60870,69038,56330,60275,64407,71221,50423,24532,23.8723023,23.8722053,23.8723909,23.8739124,23.8742873,23.8744604,23.8744408,23.8745105,23.8745988,23.8731247,23.8732133,23.8754691,23.8755671,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0927094241,0.102380922,0.0935142902,0.0972030481,0.0869119296,0.0842120077,0.0866121983,0.0874933453,0.0858168511,0.0849060484,0.100627314,0.0919386473,0.0871394952,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,9994,9997,9997,9999,9999,9998,9999,9999,9997,10.07,0.01,9.83,0.02,80.00,10.00,10.01,9998,10.01,10013,Passed,Passed,10.00,0.01,Passed,19071,37466,8439,16173,Passed,Passed,Passed,Passed,99999,99999,46020,Passed,0,0,0,Passed,Passed,Passed,Passed,Passed,32769.8251,Passed,Passed,Passed,00:12:EA:11:06:25,Passed,Passed,Passed,Passed,25, 87c148ecaab8466b25aa4cfbe78021c3, 87c148ecaab8466b25aa4cfbe78021c3, 97f8019342fa6278231d72febcddde73, 97f8019342fa6278231d72febcddde73, c22acc2e347bf98880465b6f70fb0321, 50303bf26e60d9011cb5cf713e941182,Passed,Passed
S230505363,06/02/2023 11:10:23 a. m.,561.92s,1,Passed,,0.191101,23.7793683,5.01673301,3.33289177,1.35287241,1.27505181,23.7808629,23.7805982,Passed,400311901,Passed,014501,0288FFE2802F0B329C66FFEB,0289FFE680230B329C69FFEB,028AFFE480130B2D9C66FFED,028BFFD8801A0B209C66FFFE,028CFFDA80200B209C67FFFB,028DFFDE80180B239C65FFFA,028EFFDC80290B259C65FFFD,028FFFDF80210B269C65FFF9,0290FFDD80330B259C66FFFA,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,028544BF001457A7000E9C6A00112710,02929C56,Passed,Passed,2501.34843,0286DAAE78270B766E2A00028A270002,Passed,02876E400009,Passed,67225,56913,44110,76399,71874,60645,70600,74015,17561,47664,15193,52695,62560,23.8499236,23.850331,23.8505697,23.852588,23.8525998,23.8530545,23.8529403,23.8530098,23.8531664,23.8503411,23.8516413,23.8540065,23.8542968,0,0,0,0,0,0,0,0,0,0,0,0,0,0.217491643,0.208676286,0.204911284,0.215461665,0.195630221,0.184343887,0.232407594,0.205261631,0.29973181,0.183098681,0.175483631,0.176265649,0.184215494,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,10000,10001,10000,9999,9999,10000,10000,9999,9999,10.07,0.02,10.04,0.01,80.00,10.00,10.01,9998,10.01,9995,Passed,Passed,10.02,0.01,Passed,24371,58693,31535,31073,Passed,Passed,Passed,Passed,99999,99999,99999,Passed,0,0,0,Passed,Passed,Passed,Passed,Passed,32770.5795,Passed,Passed,Passed,00:12:EA:11:06:26,Passed,Passed,Passed,Passed,25, 87c148ecaab8466b25aa4cfbe78021c3, 87c148ecaab8466b25aa4cfbe78021c3, 97f8019342fa6278231d72febcddde73, 97f8019342fa6278231d72febcddde73, c22acc2e347bf98880465b6f70fb0321, 50303bf26e60d9011cb5cf713e941182,Passed,Passed
S230505405,06/02/2023 11:21:52 a. m.,561.17s,1,Passed,,0.188461,23.6831532,5.00868833,3.33466926,1.34679649,1.27154062,23.6846315,23.6844254,Passed,400311901,Passed,014501,0288FFED80040B2A9C28FFEB,0289FFF080040B2D9C29FFED,028AFFED80040B2B9C27FFEE,028BFFDE7FF70B1C9C28FFFF,028CFFE17FF80B1A9C28FFFD,028DFFE67FF90B1E9C27FFF9,028EFFE47FF60B1C9C28FFFC,028FFFE67FFB0B1F9C27FFFB,0290FFE580000B1D9C29FFF8,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,028544D50019570800159C2B00192701,02929C1D,Passed,Passed,2497.79267,0286DAE978380B786E1C000389FE0003,Passed,02876E760008,Passed,63516,61826,38309,77684,70618,65216,74413,75740,20479,49671,16878,58285,71221,23.8579463,23.8581223,23.8583442,23.86033,23.8605174,23.8607259,23.8607908,23.8605506,23.860973,23.8582796,23.8594639,23.8619713,23.8618625,0,0,0,0,0,0,0,0,0,0,0,0,0,0.166929317,0.167113864,0.178860786,0.198810943,0.199422502,0.188626346,0.243210474,0.22191183,0.305237083,0.184859256,0.189414622,0.166561059,0.172645602,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,9999,10000,9999,9999,9999,10000,9998,9999,9999,10.08,0.01,9.82,0.00,80.00,10.00,10.02,9994,10.01,10001,Passed,Passed,10.02,0.01,Passed,24046,52445,30956,26516,Passed,Passed,Passed,Passed,99999,99999,99999,Passed,0,0,0,Passed,Passed,Passed,Passed,Passed,32770.4004,Passed,Passed,Passed,00:12:EA:11:06:27,Passed,Passed,Passed,Passed,25, 87c148ecaab8466b25aa4cfbe78021c3, 87c148ecaab8466b25aa4cfbe78021c3, 97f8019342fa6278231d72febcddde73, 97f8019342fa6278231d72febcddde73, c22acc2e347bf98880465b6f70fb0321, 50303bf26e60d9011cb5cf713e941182,Passed,Passed
