,,,,,TestName,UUT Current Measurment,24 VDC Measurment,5 VDC Measurment,3.3 VDC Measurment,1.35 VDC Measurment,1.275 VDC Measurment,VDC w/18 VAC Power,VDC w/7 VAC Power,Program & Verify Hardware,Hardware Number,Program & Verify Serial Number,Verify Software Number,AI1 Data Calibrated,AI2 Data Calibrated,AI3 Data Calibrated,AI4 Data Calibrated,AI5 Data Calibrated,AI6 Data Calibrated,AI7 Data Calibrated,AI8 Data Calibrated,AI9 Data Calibrated,AI1 Calibration,AI2 Calibration,AI3 Calibration,AI4 Calibration,AI5 Calibration,AI6 Calibration,AI7 Calibration,AI8 Calibration,AI9 Calibration,UIO1 Data Calibrated,2.5V Reference Data Calibrated,UIO1 Calibration,2.5V Reference Calibration,2.5V_Buf Reference,UI1 Data Calibrated,UI1 Calibration,AO1 Data Calibrated,AO1 Calibration,Binary Output 1 Led ON,Binary Output 2 Led ON,Binary Output 3 Led ON,Binary Output 4 Led ON,Binary Output 5 Led ON,Binary Output 6 Led ON,Binary Output 7 Led ON,Binary Output 8 Led ON,Binary Output 9 Led ON,Binary Output 10 Led ON,Binary Output 11 Led ON,Binary Output 12 Led ON,Binary Output 13 Led ON,24 VAC Binary Output 1,24 VAC Binary Output 2,24 VAC Binary Output 3,24 VAC Binary Output 4,24 VAC Binary Output 5,24 VAC Binary Output 6,24 VAC Binary Output 7,24 VAC Binary Output 8,24 VAC Binary Output 9,24 VAC Binary Output 10,24 VAC Binary Output 11,24 VAC Binary Output 12,24 VAC Binary Output 13,Binary Output 1 Led OFF,Binary Output 2 Led OFF,Binary Output 3 Led OFF,Binary Output 4 Led OFF,Binary Output 5 Led OFF,Binary Output 6 Led OFF,Binary Output 7 Led OFF,Binary Output 8 Led OFF,Binary Output 9 Led OFF,Binary Output 10 Led OFF,Binary Output 11 Led OFF,Binary Output 12 Led OFF,Binary Output 13 Led OFF,0 VAC Binary Output 1,0 VAC  Binary Output 2,0 VAC  Binary Output 3,0 VAC  Binary Output 4,0 VAC  Binary Output 5,0 VAC  Binary Output 6,0 VAC  Binary Output 7,0 VAC  Binary Output 8,0 VAC  Binary Output 9,0 VAC  Binary Output 10,0 VAC  Binary Output 11,0 VAC  Binary Output 12,0 VAC  Binary Output 13,Binary Input 1 High,Binary Input 2 High,Binary Input 3 High,Binary Input 4 High,Binary Input 5 High,Binary Input 6 High,Binary Input 7 High,Binary Input 8 High,Binary Input 9 High,Binary Input 10 High,Binary Input 11 High,Binary Input 12 High,Binary Input 13 High,Binary Input 14 High,Binary Input 15 High,Binary Input 16 High,Binary Input 1 Low,Binary Input 2 Low,Binary Input 3 Low,Binary Input 4 Low,Binary Input 5 Low,Binary Input 6 Low,Binary Input 7 Low,Binary Input 8 Low,Binary Input 9 Low,Binary Input 10 Low,Binary Input 11 Low,Binary Input 12 Low,Binary Input 13 Low,Binary Input 14 Low,Binary Input 15 Low,Binary Input 16 Low,AI1 Resistance Input Mode 10k,AI2 Resistance Input Mode 10k,AI3 Resistance Input Mode 10k,AI4 Resistance Input Mode 10k,AI5 Resistance Input Mode 10k,AI6 Resistance Input Mode 10k,AI7 Resistance Input Mode 10k,AI8 Resistance Input Mode 10k,AI9 Resistance Input Mode 10k,AO1 Voltage Output Mode 10V,AO1 Voltage Output Mode 0V,AO1 Current Output Mode 10 mA,AO1 Current Output Mode 0 mA,AO1 PWM Output Mode 80Hz,UI1 Voltage Input Mode 10V,UI1 Current Input Mode 10mA,UI1 Resistance Input Mode 10k,UIO1 Current Input Mode 10mA,UIO1 Resistance Input Mode 10k,UIO1 Binary Input Mode "0",UIO1 Binary Input Mode "1",UIO1 Voltage Output Mode 10V,UIO1 Voltage Output Mode 0V,UART Test,UART LED11 Test,UART LED12 Test,UART LED13 Test,UART LED14 Test,USB Host J2 Test,USB Device P13 Test,Ethernet Loockback Test,System LEDs Test ON,LED9 Test ON,LED10 Test ON,LED3 Test ON,System LEDs Test OFF,LED9 Test OFF,LED10 Test OFF,LED3 Test OFF,LCD Display 1 Test,LCD Display 2 Test,Push-Bottom Test,Rotary Switch Test,Setting Calibration RTC_CLK_OUT,RTC_CLK_OUT Test,Match Date Calibration,Incrementing Date,Mac Address Assigment,Mac Address Assigned,Hardware Programmed,Serial Number Programmed,Login to SO and Change Directory,Request Cert and Certificate Installed,PS Processor Version,Device Tree md5sum,Device Tree (copy) md5sum,Field Kernel md5sum,Field Kernel (copy) md5sum,Recovery Kernel md5sum,U-boot md5sum,Reset Controller,Disable Debug Console
S230804326,23/02/2023 02:47:07 a. m.,233.83s,2,Failed,Rotary Switch Test,0.182907,23.9221074,4.97269312,3.33167745,1.35051241,1.27363091,23.9226413,1.9664072,Passed,400311901,Passed,014501,0288FFD37FFD0B309C0CFFEC,0289FFDD7FF90B2F9C03FFF7,028AFFE17FFF0B2D9C07FFF2,028BFFC87FF00B1B9C030005,028CFFAE7FE60B1F9C12FFF7,028DFFC77FF60B299C0DFFF6,028EFF977FED0B319C23FFE8,028FFFB87FEF0B239C12FFF4,0290FFC67FF90B249C11FFF4,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,028544DC0018570D00119C0E0016271B,02929BF6,Passed,Passed,2495.37838,0286DAA078070B756E2700028A200002,Passed,02876DEF0007,Passed,42213,43858,59662,66619,67142,46803,56913,64313,47238,61932,64920,41517,22339,23.8785365,23.878444,23.8785198,23.8806924,23.8808138,23.8807754,23.8809772,23.8810152,23.8811005,23.8791656,23.879553,23.8817457,23.8819927,0,0,0,0,0,0,0,0,0,0,0,0,0,0.103216155,0.109130396,0.10915901,0.109581385,0.0902703003,0.0891514673,0.0908689224,0.102327815,0.0858399655,0.0841577982,0.113242253,0.0931592952,0.088736702,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,10004,10002,10002,10002,10004,10002,10003,10003,10001,10.13,0.01,9.97,0.00,80.00,9.99,10.01,9998,10.01,10010,Passed,Passed,10.03,0.01,Passed,20479,33289,8783,14941,Passed,Passed,Passed,Passed,99999,99999,50469,Passed,0,0,0,Passed,Passed,Passed,Failed,,,,,,,,,,,,,,,,,,,
S230804326,23/02/2023 02:59:58 a. m.,444.83s,1,Passed,,0.180237,23.9305035,4.97270004,3.33173153,1.35062791,1.27375932,23.9318994,2.00858734,Passed,400311901,Passed,014501,0288FFE080080B2C9C0BFFEB,0289FFE37FFF0B2D9C0AFFEC,028AFFE580090B2C9C08FFEE,028BFFCF7FF40B1C9C0AFFFE,028CFFBF7FF10B1D9C10FFF9,028DFFCE7FF70B259C0EFFF4,028EFFAC7FEE0B299C1CFFF1,028FFFC87FF50B249C11FFF3,0290FFCE7FFC0B229C0EFFF6,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,028544DC0017570D00109C0D00152720,02929BF6,Passed,Passed,2495.3971,0286DAAC780A0B746E2800038A210002,Passed,02876DF10009,Passed,38143,62064,37976,77166,52900,64642,72394,75712,22160,52107,15193,53104,67531,23.8583376,23.8584703,23.8586511,23.860314,23.8601027,23.8601297,23.8602793,23.8603273,23.8604138,23.8577553,23.8590583,23.8598086,23.8574706,0,0,0,0,0,0,0,0,0,0,0,0,0,0.181326541,0.172315147,0.174156013,0.189146726,0.173351001,0.161404636,0.202278456,0.181244048,0.221399506,0.153106596,0.14731339,0.137389236,0.143599155,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,9997,9999,9997,10000,10000,10000,10001,10000,10000,10.11,0.01,9.98,0.00,80.00,10.00,10.01,9993,10.01,10013,Passed,Passed,10.01,0.01,Passed,25318,54629,33808,28327,Passed,Passed,Passed,Passed,99999,99999,99999,Passed,0,0,0,Passed,Passed,Passed,Passed,Passed,32771.376,Passed,Passed,Passed,00:12:EA:11:0B:7B,Passed,Passed,Passed,Passed,25, 87c148ecaab8466b25aa4cfbe78021c3, 87c148ecaab8466b25aa4cfbe78021c3, 97f8019342fa6278231d72febcddde73, 97f8019342fa6278231d72febcddde73, c22acc2e347bf98880465b6f70fb0321, 50303bf26e60d9011cb5cf713e941182,Passed,Passed
S230403292,23/02/2023 03:08:27 a. m.,438.97s,1,Passed,,0.177307,23.7056627,5.01662045,3.32185493,1.3515484,1.27012865,23.7073214,23.7072397,Passed,400311901,Passed,014501,0288FFE280030B2A9BF7FFEE,0289FFE680010B2C9BFBFFEC,028AFFE480030B2B9BF9FFEB,028BFFD57FF30B1A9BF9FFFD,028CFFD87FF40B199BF7FFFF,028DFFDC7FF80B1E9BF7FFFB,028EFFDA7FF30B1C9BF7FFFD,028FFFDD7FF50B1E9BF8FFF9,0290FFDB7FFD0B1C9BF7FFFB,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,0285445C0015576C00109BFE00112718,02929BE7,Passed,Passed,2494.4598,0286DA3D77E00B6F6D96000389680002,Passed,02876E2E0009,Passed,38309,55406,33602,66148,53900,54817,65419,55980,12521,44358,11348,43604,57248,23.8626465,23.8627093,23.8629595,23.8645824,23.8648148,23.8649609,23.8649568,23.8648116,23.8649301,23.8621043,23.8634731,23.8656922,23.8653945,0,0,0,0,0,0,0,0,0,0,0,0,0,0.137967419,0.137085969,0.141982215,0.164581784,0.146118124,0.14785776,0.204768577,0.181068383,0.240201321,0.171055772,0.240677155,0.229875031,0.171400682,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,10000,10000,10001,10001,10000,10000,10000,10000,9999,10.07,0.01,9.89,0.01,80.00,10.00,10.01,9994,10.01,10008,Passed,Passed,9.99,0.01,Passed,24371,55515,31073,29494,Passed,Passed,Passed,Passed,99999,99999,99999,Passed,0,0,0,Passed,Passed,Passed,Passed,Passed,32770.4035,Passed,Passed,Passed,00:12:EA:11:0B:7C,Passed,Passed,Passed,Passed,25, 87c148ecaab8466b25aa4cfbe78021c3, 87c148ecaab8466b25aa4cfbe78021c3, 97f8019342fa6278231d72febcddde73, 97f8019342fa6278231d72febcddde73, c22acc2e347bf98880465b6f70fb0321, 50303bf26e60d9011cb5cf713e941182,Passed,Passed
S230804365,23/02/2023 03:11:37 a. m.,182.20s,2,Failed,USB Device P13 Test,0.177139,23.7481861,4.98299413,3.30279135,1.3518815,1.27731306,23.7488328,2.06177478,Passed,400311901,Passed,014501,0288FFE5800C0B309C48FFF6,0289FFEB80040B2F9C48FFFB,028AFFEE80060B2E9C4DFFF1,028BFFE37FF90B199C480007,028CFFE67FF60B1A9C490005,028DFFE77FFA0B1E9C4D0003,028EFFE77FFB0B1D9C490006,028FFFE97FFD0B1D9C4A0005,0290FFE87FFE0B1C9C480009,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,028544F10016574400109C4D001B2716,02929C42,Passed,Passed,2500.14224,0286D823767D0B4A6EAA00038AC50003,Passed,02876E8A0009,Passed,57114,49285,61148,67163,72554,45675,62917,65687,55077,60189,68886,40576,21243,23.8770113,23.8771666,23.8774766,23.8799238,23.8804072,23.8804971,23.8806051,23.8804852,23.8806668,23.8787921,23.8788559,23.8809495,23.8818714,0,0,0,0,0,0,0,0,0,0,0,0,0,0.138133033,0.141193966,0.143145922,0.13639808,0.124455241,0.119874076,0.123690027,0.134588984,0.120759613,0.116076658,0.140317954,0.126196896,0.1196999,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,10001,10000,10000,10000,10000,10000,10000,10000,10000,10.05,0.01,9.84,0.00,80.00,9.99,10.01,9992,10.01,10008,Passed,Passed,9.95,0.01,Passed,18222,31649,8089,13083,Passed,Failed,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
S230804429,23/02/2023 03:19:20 a. m.,437.94s,1,Passed,,0.177887,23.6429905,4.99816306,3.35271894,1.35272148,1.27706112,23.6446705,23.644424,Passed,400311901,Passed,014501,0288FFE4800D0B2A9C11FFEB,0289FFE680010B2C9C12FFEC,028AFFE480080B2A9C0FFFEE,028BFFD47FF60B1B9C10FFFF,028CFFD77FF70B1B9C0FFFFC,028DFFDB7FF60B1E9C0EFFF9,028EFFD87FF20B1C9C0FFFFD,028FFFDD7FFA0B209C0FFFF8,0290FFDA7FFE0B1D9C0FFFFB,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,028544FB00145747000B9C160010271F,02929BFE,Passed,Passed,2495.88219,0286DC0078B20B7F6DC7000389AA0002,Passed,02876DE90009,Passed,39198,56015,34012,70618,56085,58474,69188,67348,16173,49138,13900,48029,56675,23.8587514,23.8590088,23.8590786,23.8611976,23.8608175,23.8611365,23.8611285,23.8610058,23.8612092,23.8587028,23.8598252,23.8612468,23.8623406,0,0,0,0,0,0,0,0,0,0,0,0,0,0.122458911,0.126183058,0.129597758,0.141518314,0.145494615,0.149222486,0.193292846,0.167449917,0.231756602,0.151908843,0.16173951,0.150108921,0.152102511,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,9994,9998,9995,9997,9999,10001,9999,9997,9999,10.13,0.00,9.94,0.00,80.00,10.00,10.02,9993,10.01,10014,Passed,Passed,10.06,0.01,Passed,25007,55767,33808,28193,Passed,Passed,Passed,Passed,99999,99999,99999,Passed,0,0,0,Passed,Passed,Passed,Passed,Passed,32771.7063,Passed,Passed,Passed,00:12:EA:11:0B:7D,Passed,Passed,Passed,Passed,25, 87c148ecaab8466b25aa4cfbe78021c3, 87c148ecaab8466b25aa4cfbe78021c3, 97f8019342fa6278231d72febcddde73, 97f8019342fa6278231d72febcddde73, c22acc2e347bf98880465b6f70fb0321, 50303bf26e60d9011cb5cf713e941182,Passed,Passed
S230804409,23/02/2023 03:54:19 a. m.,183.40s,2,Failed,USB Device P13 Test,0.176483,23.6815874,5.00886658,3.30310134,1.35379544,1.27534152,23.6817648,2.2394341,Passed,400311901,Passed,014501,0288FFE47FFC0B2E9C47FFE0,0289FFEA7FFD0B2F9C4CFFDD,028AFFEB7FFC0B2D9C42FFEB,028BFFE17FE90B199C3E0002,028CFFE17FF20B1B9C3FFFFE,028DFFE67FF70B1E9C3DFFFF,028EFFE17FF30B1E9C4BFFF1,028FFFE57FF60B1E9C3DFFFD,0290FFE17FF80B1C9C45FFF2,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,028545400016577300109C510009271A,02929C32,Passed,Passed,2499.15379,0286D88676DA0B576E3C00048A460002,Passed,02876E4D0007,Passed,35100,31189,43019,66039,65239,39667,57610,59454,42213,50835,57314,43984,25163,23.880717,23.8808583,23.8813252,23.8832899,23.8835728,23.8836914,23.8837097,23.8838307,23.8843337,23.8824611,23.8826801,23.8843798,23.8857576,0,0,0,0,0,0,0,0,0,0,0,0,0,0.189219888,0.188544116,0.216939343,0.193525385,0.167292195,0.180784206,0.17377231,0.167430271,0.165896333,0.177915842,0.183328084,0.15708152,0.15923818,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,10004,10003,10003,10003,10002,10003,10002,10002,10002,10.02,0.01,10.07,0.00,80.00,9.98,10.01,9996,10.01,10002,Passed,Passed,9.96,0.01,Passed,19278,32099,8439,13900,Passed,Failed,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
S230804383,23/02/2023 04:25:48 a. m.,197.62s,2,Failed,USB Device P13 Test,0.178635,23.8016715,4.98866129,3.33330535,1.34905895,1.2732682,23.8019328,2.10555891,Passed,400311901,Passed,014501,0288FFD97FF70B2E9C1B000F,0289FFDF7FF40B2E9C20000C,028AFFE27FF90B2C9C150018,028BFFD07FE90B189C100034,028CFFD77FF00B1C9C0F0031,028DFFD87FF30B209C0F002C,028EFFD87FF20B1D9BFF0049,028FFFDC7FF20B1F9BFA004A,0290FFDA7FF20B1C9C010049,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,0285449C00155746000E9C3100122724,02929C20,Passed,Passed,2497.97639,0286DAD278330B7A6E1400038A100003,Passed,02876E570009,Passed,50515,39198,59334,65731,71051,50238,61503,65307,47821,61394,62611,36042,23882,23.8779427,23.8780797,23.8781752,23.8807144,23.8810567,23.8811792,23.8812084,23.8812789,23.8814338,23.8793852,23.8795634,23.8813042,23.8826085,0,0,0,0,0,0,0,0,0,0,0,0,0,0.195790036,0.211361746,0.219931031,0.209589535,0.195826716,0.204028704,0.321267192,0.360505961,0.210885391,0.223374181,0.243901909,0.210980641,0.219728287,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,10008,10006,10005,10005,10004,10005,10003,10004,10003,10.13,0.01,10.09,0.02,80.00,9.98,10.01,9994,10.01,10015,Passed,Passed,10.02,0.01,Passed,18862,32757,8439,13631,Passed,Failed,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
S230804356,23/02/2023 04:29:20 a. m.,438.57s,1,Passed,,0.181473,23.7175396,5.03725981,3.32317158,1.35216761,1.27774809,23.7191559,1.96625928,Passed,400311901,Passed,014501,0288FFEB800A0B2A9C91FFED,0289FFED80070B2D9C93FFEC,028AFFEC800A0B2B9C92FFEC,028BFFDA7FF30B199C90FFFF,028CFFDD7FF80B199C900000,028DFFE07FFA0B1D9C91FFFC,028EFFDE7FF50B1B9C8FFFFE,028FFFE37FFA0B1F9C92FFF9,0290FFE07FFE0B1B9C91FFFC,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,028545130018579A000F9C9600152719,02929C82,Passed,Passed,2504.10076,0286D95677650B646EC600048AE50004,Passed,02876E65000B,Passed,37807,60160,38309,76452,52570,64336,70301,76884,17783,50744,15442,57838,67653,23.8622138,23.8620223,23.8618594,23.8639248,23.8635599,23.8633469,23.8632988,23.863222,23.8633863,23.8603544,23.861434,23.8635609,23.8639256,0,0,0,0,0,0,0,0,0,0,0,0,0,0.812916399,0.865578391,0.75873786,0.849449851,0.207439355,0.219293551,0.273905921,0.249396835,0.332168756,0.249171257,0.250133168,0.241832628,0.242531581,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,9997,9998,9997,9998,9999,9999,9999,9998,9999,10.09,0.01,10.00,0.00,80.00,10.00,10.01,9998,10.01,10008,Passed,Passed,9.99,0.01,Passed,25624,54705,32757,28723,Passed,Passed,Passed,Passed,99999,99999,99999,Passed,0,0,0,Passed,Passed,Passed,Passed,Passed,32771.2062,Passed,Passed,Passed,00:12:EA:11:0B:7E,Passed,Passed,Passed,Passed,25, 87c148ecaab8466b25aa4cfbe78021c3, 87c148ecaab8466b25aa4cfbe78021c3, 97f8019342fa6278231d72febcddde73, 97f8019342fa6278231d72febcddde73, c22acc2e347bf98880465b6f70fb0321, 50303bf26e60d9011cb5cf713e941182,Passed,Passed
S230804383,23/02/2023 04:37:48 a. m.,444.69s,1,Passed,,0.175827,23.8078574,4.98886124,3.3332989,1.34921227,1.27332107,23.8094842,2.10082128,Passed,400311901,Passed,014501,0288FFD17FFD0B2B9C32FFEC,0289FFDA7FFB0B2B9C33FFEE,028AFFD47FFE0B2B9C34FFEB,028BFFC97FEE0B1B9C32FFFE,028CFFCE7FF40B1A9C30FFFF,028DFFD67FF60B1E9C2FFFFC,028EFFD17FEF0B1C9C30FFFD,028FFFD07FF20B1F9C2FFFFB,0290FFD27FF60B1C9C31FFFC,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,0285449D00165746000E9C350015270F,02929C1E,Passed,Passed,2497.86582,0286DAC678360B796E1900038A190002,Passed,02876E510009,Passed,40502,60645,38059,72086,57014,63368,72490,73565,18222,50331,15932,47292,66277,23.8583366,23.8584203,23.8587055,23.8602614,23.8604583,23.860537,23.8606015,23.860782,23.8606904,23.8581244,23.8595819,23.8612546,23.861471,0,0,0,0,0,0,0,0,0,0,0,0,0,0.214266907,0.213540122,0.2216437,0.243110507,0.247458299,0.235079294,0.299531566,0.272595097,0.345280532,0.235426618,0.245425608,0.219841048,0.234212236,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,10002,10001,10002,10000,10000,10001,10000,10000,10000,10.12,0.01,10.09,0.01,80.00,10.00,10.01,9994,10.01,9998,Passed,Passed,10.02,0.01,Passed,24850,54705,33602,28327,Passed,Passed,Passed,Passed,99999,99999,99999,Passed,0,0,0,Passed,Passed,Passed,Passed,Passed,32771.342,Passed,Passed,Passed,00:12:EA:11:0B:7F,Passed,Passed,Passed,Passed,25, 87c148ecaab8466b25aa4cfbe78021c3, 87c148ecaab8466b25aa4cfbe78021c3, 97f8019342fa6278231d72febcddde73, 97f8019342fa6278231d72febcddde73, c22acc2e347bf98880465b6f70fb0321, 50303bf26e60d9011cb5cf713e941182,Passed,Passed
S230804424,23/02/2023 04:49:25 a. m.,438.38s,1,Passed,,0.177643,23.6295363,5.00247516,3.33662964,1.35069536,1.27567605,23.6312116,11.6709701,Passed,400311901,Passed,014501,0288FFE680090B2B9C57FFEA,0289FFEA80030B2C9C57FFEC,028AFFE780090B2B9C59FFE8,028BFFD87FF60B1B9C58FFFC,028CFFDB7FF60B199C56FFFB,028DFFE27FF70B1E9C54FFF9,028EFFDF7FF60B1C9C57FFF9,028FFFDF7FF50B1E9C55FFF9,0290FFE080000B1D9C55FFF9,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,028544D80018576F00129C5600192719,02929C47,Passed,Passed,2500.43264,0286DA6A77DD0B6C6E7800028A9E0002,Passed,02876EA10008,Passed,37722,58631,26661,71725,55802,58662,72200,64360,15932,47184,14427,50191,61449,23.8544564,23.8546536,23.854835,23.8565301,23.8566721,23.8568134,23.8569738,23.8568179,23.8570444,23.8542972,23.855802,23.8574488,23.858043,0,0,0,0,0,0,0,0,0,0,0,0,0,0.100348517,0.102259344,0.102597468,0.111250888,0.0989800787,0.0995352469,0.120750254,0.111606609,0.147246773,0.0999281011,0.107536248,0.104075006,0.110883619,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,9997,9999,9998,9999,9999,9999,9999,9999,9999,10.09,0.00,9.92,0.00,80.00,10.00,10.01,9992,10.01,9999,Passed,Passed,10.01,0.01,Passed,25775,55040,33394,28460,Passed,Passed,Passed,Passed,99999,99999,99999,Passed,0,0,0,Passed,Passed,Passed,Passed,Passed,32771.145,Passed,Passed,Passed,00:12:EA:11:0B:80,Passed,Passed,Passed,Passed,25, 87c148ecaab8466b25aa4cfbe78021c3, 87c148ecaab8466b25aa4cfbe78021c3, 97f8019342fa6278231d72febcddde73, 97f8019342fa6278231d72febcddde73, c22acc2e347bf98880465b6f70fb0321, 50303bf26e60d9011cb5cf713e941182,Passed,Passed
S230804393,23/02/2023 04:52:16 a. m.,186.21s,2,Failed,USB Device P13 Test,0.176865,23.8155939,4.99920247,3.3096734,1.35203114,1.2735657,23.8161686,2.09627104,Passed,400311901,Passed,014501,0288FFD380100B2C9C8CFFEF,0289FFE080060B2C9C8AFFF5,028AFFE280070B2B9C89FFF6,028BFFD57FF40B179C880008,028CFFDB7FF80B1A9C86000F,028DFFDC7FFF0B1E9C87FFFF,028EFFDB7FF80B1C9C81000F,028FFFDF7FFF0B1D9C830009,0290FFDE7FFD0B1C9C7C0016,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,0285452A0019575300129C9400132719,02929C82,Passed,Passed,2504.10474,0286D83876A50B506EA800048ACA0004,Passed,02876E3B0009,Passed,56365,49236,60589,67266,71939,55297,66470,63219,60926,64384,73073,41160,23549,23.8764636,23.8769189,23.87694,23.8792925,23.8794273,23.8796961,23.8797396,23.8797002,23.8800954,23.8782814,23.8783698,23.8803533,23.8813023,0,0,0,0,0,0,0,0,0,0,0,0,0,0.154969319,0.153595905,0.180983444,0.164613857,0.142773469,0.154891649,0.148798845,0.138466793,0.143543595,0.1538938,0.158858127,0.139183571,0.135947081,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,9994,9997,9997,9997,9999,9997,9999,9998,9998,10.07,0.01,9.94,0.00,80.00,9.98,10.01,9998,10.01,10005,Passed,Passed,9.97,0.01,Passed,19278,31535,8783,14427,Passed,Failed,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
