,,,,,TestName,UUT Current Measurment,24 VDC Measurment,5 VDC Measurment,3.3 VDC Measurment,1.35 VDC Measurment,1.275 VDC Measurment,VDC w/18 VAC Power,VDC w/7 VAC Power,Program & Verify Hardware,Hardware Number,Program & Verify Serial Number,Verify Software Number,AI1 Data Calibrated,AI2 Data Calibrated,AI3 Data Calibrated,AI4 Data Calibrated,AI5 Data Calibrated,AI6 Data Calibrated,AI7 Data Calibrated,AI8 Data Calibrated,AI9 Data Calibrated,AI1 Calibration,AI2 Calibration,AI3 Calibration,AI4 Calibration,AI5 Calibration,AI6 Calibration,AI7 Calibration,AI8 Calibration,AI9 Calibration,UIO1 Data Calibrated,2.5V Reference Data Calibrated,UIO1 Calibration,2.5V Reference Calibration,2.5V_Buf Reference,UI1 Data Calibrated,UI1 Calibration,AO1 Data Calibrated,AO1 Calibration,Binary Output 1 Led ON,Binary Output 2 Led ON,Binary Output 3 Led ON,Binary Output 4 Led ON,Binary Output 5 Led ON,Binary Output 6 Led ON,Binary Output 7 Led ON,Binary Output 8 Led ON,Binary Output 9 Led ON,Binary Output 10 Led ON,Binary Output 11 Led ON,Binary Output 12 Led ON,Binary Output 13 Led ON,24 VAC Binary Output 1,24 VAC Binary Output 2,24 VAC Binary Output 3,24 VAC Binary Output 4,24 VAC Binary Output 5,24 VAC Binary Output 6,24 VAC Binary Output 7,24 VAC Binary Output 8,24 VAC Binary Output 9,24 VAC Binary Output 10,24 VAC Binary Output 11,24 VAC Binary Output 12,24 VAC Binary Output 13,Binary Output 1 Led OFF,Binary Output 2 Led OFF,Binary Output 3 Led OFF,Binary Output 4 Led OFF,Binary Output 5 Led OFF,Binary Output 6 Led OFF,Binary Output 7 Led OFF,Binary Output 8 Led OFF,Binary Output 9 Led OFF,Binary Output 10 Led OFF,Binary Output 11 Led OFF,Binary Output 12 Led OFF,Binary Output 13 Led OFF,0 VAC Binary Output 1,0 VAC  Binary Output 2,0 VAC  Binary Output 3,0 VAC  Binary Output 4,0 VAC  Binary Output 5,0 VAC  Binary Output 6,0 VAC  Binary Output 7,0 VAC  Binary Output 8,0 VAC  Binary Output 9,0 VAC  Binary Output 10,0 VAC  Binary Output 11,0 VAC  Binary Output 12,0 VAC  Binary Output 13,Binary Input 1 High,Binary Input 2 High,Binary Input 3 High,Binary Input 4 High,Binary Input 5 High,Binary Input 6 High,Binary Input 7 High,Binary Input 8 High,Binary Input 9 High,Binary Input 10 High,Binary Input 11 High,Binary Input 12 High,Binary Input 13 High,Binary Input 14 High,Binary Input 15 High,Binary Input 16 High,Binary Input 1 Low,Binary Input 2 Low,Binary Input 3 Low,Binary Input 4 Low,Binary Input 5 Low,Binary Input 6 Low,Binary Input 7 Low,Binary Input 8 Low,Binary Input 9 Low,Binary Input 10 Low,Binary Input 11 Low,Binary Input 12 Low,Binary Input 13 Low,Binary Input 14 Low,Binary Input 15 Low,Binary Input 16 Low,AI1 Resistance Input Mode 10k,AI2 Resistance Input Mode 10k,AI3 Resistance Input Mode 10k,AI4 Resistance Input Mode 10k,AI5 Resistance Input Mode 10k,AI6 Resistance Input Mode 10k,AI7 Resistance Input Mode 10k,AI8 Resistance Input Mode 10k,AI9 Resistance Input Mode 10k,AO1 Voltage Output Mode 10V,AO1 Voltage Output Mode 0V,AO1 Current Output Mode 10 mA,AO1 Current Output Mode 0 mA,AO1 PWM Output Mode 80Hz,UI1 Voltage Input Mode 10V,UI1 Current Input Mode 10mA,UI1 Resistance Input Mode 10k,UIO1 Current Input Mode 10mA,UIO1 Resistance Input Mode 10k,UIO1 Binary Input Mode "0",UIO1 Binary Input Mode "1",UIO1 Voltage Output Mode 10V,UIO1 Voltage Output Mode 0V,UART Test,UART LED11 Test,UART LED12 Test,UART LED13 Test,UART LED14 Test,USB Host J2 Test,USB Device P13 Test,Ethernet Loockback Test,System LEDs Test ON,LED9 Test ON,LED10 Test ON,LED3 Test ON,System LEDs Test OFF,LED9 Test OFF,LED10 Test OFF,LED3 Test OFF,LCD Display 1 Test,LCD Display 2 Test,Push-Bottom Test,Rotary Switch Test,Setting Calibration RTC_CLK_OUT,RTC_CLK_OUT Test,Match Date Calibration,Incrementing Date,Mac Address Assigment,Mac Address Assigned,Hardware Programmed,Serial Number Programmed,Login to SO and Change Directory,Request Cert and Certificate Installed,PS Processor Version,Device Tree md5sum,Device Tree (copy) md5sum,Field Kernel md5sum,Field Kernel (copy) md5sum,Recovery Kernel md5sum,U-boot md5sum,Reset Controller,Disable Debug Console
S230403260,01/02/2023 05:44:28 a. m.,482.15s,2,Failed,Login to SO and Change Directory,0.184311,23.8594045,4.9833207,3.29198097,1.34908169,1.27138503,23.8600104,23.8594967,Passed,400311901,Passed,014501,0288FFE2800A0B2C9C64FFE8,0289FFE580090B2C9C68FFE7,028AFFE880040B2A9C65FFE8,028BFFD87FFA0B179C600001,028CFFDE7FFC0B1A9C5E0004,028DFFE07FFF0B1E9C68FFF7,028EFFDE7FFC0B1C9C63FFFD,028FFFE37FFF0B1D9C61FFF7,0290FFE07FFE0B1A9C590006,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,028544BB0016578700119C5F00232719,02929C54,Passed,Passed,2501.2568,0286D7B176740B4A6E3C00048A330003,Passed,02876E4D0009,Passed,68502,63467,66598,61340,67913,75602,71972,60102,66683,67953,70705,27649,23716,23.8830178,23.8832216,23.8831044,23.8850567,23.8851537,23.8853267,23.8852194,23.8850273,23.885231,23.8837429,23.8838336,23.8861267,23.8862599,0,0,0,0,0,0,0,0,0,0,0,0,0,0.285347605,0.312861893,0.309275694,0.302723512,0.274316822,0.285614069,0.283174274,0.292088607,0.265301588,0.274368154,0.294198829,0.258381568,0.25588993,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,9997,9996,9998,9995,9996,9996,9997,9997,9997,10.00,0.01,9.90,0.00,80.00,10.00,10.01,9994,10.01,10011,Passed,Passed,9.94,0.01,Passed,18651,29869,8089,12804,Passed,Passed,Passed,Passed,99999,99999,43475,Passed,0,0,0,Passed,Passed,Passed,Passed,Passed,32769.9248,Passed,Passed,Passed,,Passed,Passed,Failed,,,,,,,,,,
S230403491,01/02/2023 05:56:37 a. m.,533.25s,1,Passed,,0.184601,23.7228218,5.01652411,3.31555892,1.34903919,1.27680127,23.7237875,3.30019822,Passed,400311901,Passed,014501,0288FFEB80040B2A9C85FFEC,0289FFEC80030B2C9C89FFE9,028AFFEC80060B2B9C85FFEB,028BFFDC7FF40B1B9C86FFFE,028CFFDF7FF70B1A9C85FFFB,028DFFE17FF90B1E9C85FFF8,028EFFDF7FF40B1C9C84FFFD,028FFFE57FF90B1F9C85FFF7,0290FFE17FFC0B1C9C85FFF8,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,028544D40016579F000E9C8A0014272C,02929C76,Passed,Passed,2503.37084,0286D92977430B606E3F00038A420003,Passed,02876E60000B,Passed,61476,55909,29869,67142,57708,59633,62091,48792,31305,26075,7003,65171,73042,23.8633189,23.8638234,23.863979,23.8658758,23.8658456,23.8659013,23.8659023,23.8660347,23.8660978,23.8634838,23.8648286,23.8670077,23.8670661,0,0,0,0,0,0,0,0,0,0,0,0,0,0.221107798,0.212987243,0.217163939,0.240939275,0.219262894,0.236353234,0.271014156,0.269699816,0.276590857,0.281432586,0.283823516,0.276712599,0.271832651,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,10000,10000,9999,10000,10000,10000,9999,9999,9999,10.04,0.01,9.91,0.01,80.00,10.00,10.02,9994,10.01,10028,Passed,Passed,9.98,0.01,Passed,23716,51149,31189,23039,Passed,Passed,Passed,Passed,99999,99999,99999,Passed,0,0,0,Passed,Passed,Passed,Passed,Passed,32770.3603,Passed,Passed,Passed,00:12:EA:11:04:18,Passed,Passed,Passed,Passed,25, 87c148ecaab8466b25aa4cfbe78021c3, 87c148ecaab8466b25aa4cfbe78021c3, 97f8019342fa6278231d72febcddde73, 97f8019342fa6278231d72febcddde73, c22acc2e347bf98880465b6f70fb0321, 50303bf26e60d9011cb5cf713e941182,Passed,Passed
S230403260,01/02/2023 05:59:34 a. m.,708.70s,2,Passed,,0.182205,23.8676554,4.98433982,3.29137611,1.34957713,1.27194001,23.8685461,1.89663,Passed,400311901,Passed,014501,0288FFE580160B2E9C5DFFF9,0289FFEC800C0B2E9C60FFF1,028AFFED800C0B2C9C5DFFF8,028BFFE47FFA0B189C5F0003,028CFFE77FFC0B1B9C62FFF8,028DFFEA80000B1E9C5CFFFE,028EFFE77FFE0B1D9C5C0004,028FFFEB80000B1E9C590006,0290FFE780000B1B9C63FFFF,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,028544B90017578400119C670011271A,02929C55,Passed,Passed,2501.3047,0286D7AA766F0B4A6E3900048A290004,Passed,02876E4B0008,Passed,67266,62327,65995,59986,66082,74774,70809,58755,65487,67245,70158,27371,23549,23.8848681,23.8851706,23.8849021,23.8869145,23.8870921,23.8870399,23.8870039,23.8870612,23.8872522,23.8855537,23.8860473,23.8881729,23.8882295,0,0,0,0,0,0,0,0,0,0,0,0,0,0.263636741,0.285646782,0.276620236,0.26568451,0.238579667,0.249383496,0.247099018,0.255543455,0.234062259,0.246302249,0.260803835,0.227624366,0.22947804,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,9992,9996,9996,9997,9998,9997,9998,9998,9997,10.00,0.01,9.90,0.00,80.00,10.00,10.01,9996,10.01,10006,Passed,Passed,9.94,0.01,Passed,18437,29869,7733,13083,Passed,Passed,Passed,Passed,99999,99999,43921,Passed,0,0,0,Passed,Passed,Passed,Passed,Passed,32769.9084,Passed,Passed,Passed,00:12:EA:11:04:19,Passed,Passed,Passed,Passed,25, 87c148ecaab8466b25aa4cfbe78021c3, 87c148ecaab8466b25aa4cfbe78021c3, 97f8019342fa6278231d72febcddde73, 97f8019342fa6278231d72febcddde73, c22acc2e347bf98880465b6f70fb0321, 50303bf26e60d9011cb5cf713e941182,Passed,Passed
S230403518,01/02/2023 07:32:00 a. m.,522.68s,2,Passed,,0.184845,23.6624143,4.99311982,3.33100354,1.34854437,1.27558859,23.6628116,1.96048143,Passed,400311901,Passed,014501,0288FFC680050B2F9C95FFE9,0289FFD680020B2F9C89FFFA,028AFFD880010B2D9C95FFEF,028BFFC47FF60B199C8E0003,028CFFCD7FF80B1C9C880005,028DFFCA7FFC0B1F9C8B0001,028EFFCE7FF90B1D9C8B000B,028FFFD27FFA0B1E9C93FFFB,0290FFD37FFE0B1C9C8EFFFF,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,028544FE00145794000E9C960012270F,02929C81,Passed,Passed,2504.06447,0286DA1A77D90B6F6E2400038A340003,Passed,02876E4B0009,Passed,69393,62117,66363,66746,66513,79301,74193,58939,71791,70565,73228,29620,24692,23.8780706,23.8783228,23.8779887,23.8801031,23.8800431,23.8800747,23.8802121,23.8802226,23.8802456,23.878992,23.878854,23.8811064,23.8812208,0,0,0,0,0,0,0,0,0,0,0,0,0,0.123293462,0.134062094,0.145998437,0.13420814,0.110473628,0.117539633,0.109291883,0.100329801,0.109127176,0.112095078,0.110475404,0.0990830475,0.0957239615,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,10004,10002,10002,10000,10000,10000,10001,10001,10000,10.06,0.01,10.00,0.01,80.00,10.00,10.01,9994,10.01,9999,Passed,Passed,9.99,0.01,Passed,19888,37293,8439,16878,Passed,Passed,Passed,Passed,99999,99999,43668,Passed,0,0,0,Passed,Passed,Passed,Passed,Passed,32769.9331,Passed,Passed,Passed,00:12:EA:11:04:1A,Passed,Passed,Passed,Passed,25, 87c148ecaab8466b25aa4cfbe78021c3, 87c148ecaab8466b25aa4cfbe78021c3, 97f8019342fa6278231d72febcddde73, 97f8019342fa6278231d72febcddde73, c22acc2e347bf98880465b6f70fb0321, 50303bf26e60d9011cb5cf713e941182,Passed,Passed
S230403274,01/02/2023 07:33:33 a. m.,479.83s,1,Failed,Rotary Switch Test,0.186447,23.753531,4.98488193,3.31030561,1.34715787,1.27092647,23.7548773,23.7548057,Passed,400311901,Passed,014501,0288FFF180030B299C07FFED,0289FFF380000B2B9C08FFEF,028AFFF380030B299C06FFEF,028BFFE67FF50B1A9C0AFFFC,028CFFE67FFD0B1B9C07FFFD,028DFFE27FFB0B1E9C07FFF9,028EFFE27FF60B1C9C07FFFB,028FFFEB7FFB0B209C07FFF9,0290FFE57FFE0B1C9C06FFFC,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,028544B40015576C000C9C0C00132720,02929BF9,Passed,Passed,2495.58129,0286D93C77340B5B6DFD000389FB0003,Passed,02876E570009,Passed,55695,55659,30359,76119,54705,63516,70548,64642,35482,30838,9121,72870,79507,23.865735,23.8657278,23.8659411,23.8680696,23.8682119,23.8682627,23.8683533,23.868285,23.8682837,23.8654601,23.8667588,23.8690915,23.8687632,0,0,0,0,0,0,0,0,0,0,0,0,0,0.104863923,0.102562709,0.102925267,0.124295357,0.0963900341,0.0939967441,0.135056035,0.130862587,0.131510042,0.111939594,0.110335728,0.112145669,0.130068988,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,10000,10000,10000,9998,9999,10000,9999,9999,9999,10.04,0.01,9.90,0.03,80.00,10.00,10.01,9998,10.01,10016,Passed,Passed,9.98,0.01,Passed,24532,56503,30838,24532,Passed,Passed,Passed,Passed,99999,99999,99999,Passed,0,0,0,Passed,Passed,Passed,Failed,,,,,,,,,,,,,,,,,,,
S230403519,01/02/2023 07:38:21 a. m.,179.80s,2,Failed,UI1 Resistance Input Mode 10k,0.186737,23.6536951,5.02876603,3.32103109,1.35078359,1.26929768,23.6536725,23.65294,Passed,400311901,Passed,014501,0288FFDF80070B309C18FFF0,0289FFE780020B309C1BFFED,028AFFEA80040B2D9C13FFEE,028BFFD97FF20B199C110007,028CFFDE7FF80B1C9C17FFFB,028DFFE17FFA0B209C1BFFF8,028EFFE07FFA0B1E9C16FFFF,028FFFE47FFD0B1F9C0C0004,0290FFE17FFE0B1D9C120001,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,028544C200175769000F9C1E00132715,02929C0C,Passed,Passed,2496.72857,0286D9F077A80B666E0F000589F70004,Passed,02876E24000B,Passed,73305,63144,69226,70176,76240,80855,74119,69449,73595,72184,74702,24046,24850,23.8796269,23.8797198,23.8799182,23.8815756,23.8817784,23.8818439,23.881756,23.8820587,23.8819435,23.880717,23.8808351,23.8830949,23.8831731,0,0,0,0,0,0,0,0,0,0,0,0,0,0.157740319,0.188400723,0.188720596,0.200032188,0.18781926,0.203356678,0.208934438,0.22565292,0.215691221,0.231574113,0.241595766,0.201873194,0.209733929,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,10005,10004,10003,10004,10003,10005,10003,10003,10002,10.05,0.00,9.94,0.00,80.00,10.00,10.01,9267,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
S230403519,01/02/2023 08:01:19 a. m.,292.42s,1,Failed,Rotary Switch Test,0.187347,23.6552807,5.02881287,3.32090712,1.35079449,1.26931757,23.656247,4.3806656,Passed,400311901,Passed,014501,0288FFDB80160B2D9C19FFEA,0289FFE0800F0B2D9C18FFEF,028AFFDF80120B2C9C19FFEC,028BFFD07FFE0B1B9C1BFFFD,028CFFD780050B1C9C19FFFB,028DFFE180010B209C18FFF8,028EFFD97FFD0B1C9C1AFFFA,028FFFDC80060B229C18FFF7,0290FFDA80050B1C9C1AFFF9,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,028544C20017576B000F9C1E0013271C,02929C0B,Passed,Passed,2496.68111,0286D9E977A90B666E13000489F90004,Passed,02876E28000C,Passed,60842,57805,31649,78418,59334,63955,69960,69504,40202,36677,11348,69430,79197,23.8726277,23.872839,23.8729903,23.8747357,23.874792,23.8747905,23.8749671,23.8746848,23.8750326,23.8722365,23.8736535,23.8758272,23.8758018,0,0,0,0,0,0,0,0,0,0,0,0,0,0.215594444,0.206432822,0.209681062,0.232540299,0.207658928,0.221846947,0.254740264,0.249326691,0.254059331,0.259802104,0.258379904,0.253619932,0.246797482,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,9994,9996,9995,9996,9996,9999,9997,9996,9998,10.04,0.00,9.94,0.00,80.00,10.00,10.01,9998,10.01,10015,Passed,Passed,9.98,0.01,Passed,24371,56226,31421,28193,Passed,Passed,Passed,Passed,99999,99999,99999,Passed,0,0,0,Passed,Passed,Passed,Failed,,,,,,,,,,,,,,,,,,,
S230403428,01/02/2023 08:07:55 a. m.,706.54s,2,Passed,,0.187393,23.7326052,4.99712234,3.33107015,1.34945071,1.27392979,23.7328885,1.82094917,Passed,400311901,Passed,014501,0288FFDF800C0B2E9C75FFEF,0289FFE480070B2F9C76FFED,028AFFE780080B2E9C74FFF1,028BFFD67FF60B189C770002,028CFFDA7FF70B1A9C6E0009,028DFFDC7FFC0B1E9C71FFFE,028EFFDC7FF70B1C9C6D0008,028FFFDF7FFC0B1C9C74FFFB,0290FFDE80010B1C9C74FFFC,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,028544DB001B579B00129C7500192718,02929C66,Passed,Passed,2502.35951,0286DA0877A60B666E5900048A630003,Passed,02876E3B000C,Passed,75506,61665,69797,68366,67653,79824,74149,63044,63018,71051,72665,23210,22692,23.8847041,23.8848847,23.8849348,23.886776,23.8869228,23.8870493,23.8869934,23.8870499,23.8869786,23.8855585,23.8856617,23.8876922,23.888094,0,0,0,0,0,0,0,0,0,0,0,0,0,0.143259715,0.164820198,0.16525612,0.164529928,0.150737263,0.16365278,0.164297568,0.169766982,0.164100983,0.174847928,0.190736283,0.160817137,0.166897502,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,9999,10000,9999,10001,10000,10001,10000,10000,10000,10.07,0.01,10.05,0.01,80.00,10.00,10.01,9993,10.01,10009,Passed,Passed,10.01,0.01,Passed,19483,35292,8439,16173,Passed,Passed,Passed,Passed,99999,99999,42887,Passed,0,0,0,Passed,Passed,Passed,Passed,Passed,32770.0967,Passed,Passed,Passed,00:12:EA:11:04:1C,Passed,Passed,Passed,Passed,25, 87c148ecaab8466b25aa4cfbe78021c3, 87c148ecaab8466b25aa4cfbe78021c3, 97f8019342fa6278231d72febcddde73, 97f8019342fa6278231d72febcddde73, c22acc2e347bf98880465b6f70fb0321, 50303bf26e60d9011cb5cf713e941182,Passed,Passed
S230403405,01/02/2023 08:18:15 a. m.,477.56s,1,Failed,Rotary Switch Test,0.189789,23.8208206,4.98790608,3.31552049,1.34472308,1.27330998,23.8221243,1.94324067,Passed,400311901,Passed,014501,0288FFE1800F0B2C9C64FFEF,0289FFE5800A0B2D9C65FFF0,028AFFE4800D0B2C9C64FFEF,028BFFD57FFA0B1B9C640001,028CFFD87FFE0B1A9C64FFFF,028DFFDE7FFE0B1D9C63FFFE,028EFFDC7FF00B1A9C64FFFE,028FFFDD80000B209C63FFFC,0290FFDD80020B1C9C64FFFE,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,0285452E0017577C000F9C6A0016272A,02929C57,Passed,Passed,2501.41408,0286D937774D0B616E0800038A110002,Passed,02876E91000A,Passed,56156,58063,30359,76333,58474,61394,67163,52403,27511,26516,6246,67933,77103,23.8724947,23.8726108,23.8729486,23.8743976,23.8744909,23.8743661,23.8743258,23.8743157,23.8745908,23.8718647,23.873335,23.8756438,23.8749743,0,0,0,0,0,0,0,0,0,0,0,0,0,0.245939311,0.237267975,0.237262265,0.255007651,0.247751848,0.249126915,0.279725406,0.27146529,0.270189591,0.276753537,0.274595976,0.26542321,0.256524935,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,9996,9998,9997,9998,9998,9999,9999,9998,9999,10.05,0.01,9.91,0.00,80.00,10.00,10.01,9998,10.01,10024,Passed,Passed,9.99,0.01,Passed,24850,58970,31073,28193,Passed,Passed,Passed,Passed,99999,99999,99999,Passed,0,0,0,Passed,Passed,Passed,Failed,,,,,,,,,,,,,,,,,,,
S230403519,01/02/2023 08:18:20 a. m.,516.87s,2,Passed,,0.185715,23.6568046,5.028809,3.32088581,1.35097481,1.26943031,23.6569362,23.65617,Passed,400311901,Passed,014501,0288FFE5800D0B309C14FFF3,0289FFEA80060B2F9C1AFFF2,028AFFED80080B2E9C15FFF0,028BFFE07FF70B199C170007,028CFFE37FF90B1A9C140006,028DFFE47FFD0B1E9C0F0007,028EFFE57FFE0B1E9C110007,028FFFE77FFE0B1D9C17FFFA,0290FFE680020B1D9C1BFFF9,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,028544C20017576900129C2500112719,02929C0C,Passed,Passed,2496.74984,0286D9EE77A60B686E0F000389FD0003,Passed,02876E22000B,Passed,72995,62688,68905,69924,75616,80444,73565,68848,73151,71658,74427,24371,24692,23.8776577,23.8777049,23.8772886,23.879481,23.8793924,23.8794292,23.8794577,23.8793488,23.8795292,23.8782054,23.8781562,23.8806419,23.880614,0,0,0,0,0,0,0,0,0,0,0,0,0,0.212417497,0.230847249,0.205929867,0.203657896,0.1890915,0.184448487,0.19272784,0.213723029,0.181730027,0.186879882,0.226336409,0.209598009,0.212970917,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,10001,10002,10002,10002,10002,10002,10001,10002,10000,10.06,0.00,9.94,0.00,80.00,10.00,10.01,9998,10.01,10011,Passed,Passed,9.99,0.01,Passed,18862,34514,8439,15932,Passed,Passed,Passed,Passed,99999,99999,45675,Passed,0,0,0,Passed,Passed,Passed,Passed,Passed,32770.0226,Passed,Passed,Passed,00:12:EA:11:04:1D,Passed,Passed,Passed,Passed,25, 87c148ecaab8466b25aa4cfbe78021c3, 87c148ecaab8466b25aa4cfbe78021c3, 97f8019342fa6278231d72febcddde73, 97f8019342fa6278231d72febcddde73, c22acc2e347bf98880465b6f70fb0321, 50303bf26e60d9011cb5cf713e941182,Passed,Passed
S230403405,01/02/2023 08:28:02 a. m.,517.89s,2,Passed,,0.186005,23.8293249,4.98908166,3.31502859,1.34536137,1.27382445,23.8294918,23.828895,Passed,400311901,Passed,014501,0288FFD0800A0B2F9C63FFEE,0289FFD980060B309C67FFED,028AFFDE80070B2E9C68FFEE,028BFFC97FF80B1A9C670002,028CFFD07FF90B1C9C5E0009,028DFFD07FFF0B1E9C5C0008,028EFFD57FF30B1D9C5C000A,028FFFD680000B1E9C63FFFE,0290FFD780000B1D9C64FFFE,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,0285452E0017577B00109C6A0019270D,02929C57,Passed,Passed,2501.46117,0286D935774A0B606E0300048A090002,Passed,02876E8C0009,Passed,77671,64988,69467,66746,63930,80037,73089,60361,65397,68522,70032,30238,24532,23.882467,23.8825571,23.8825536,23.8842268,23.8844881,23.8845311,23.884412,23.8841308,23.8843411,23.8830385,23.8831898,23.8853247,23.8852985,0,0,0,0,0,0,0,0,0,0,0,0,0,0.256178207,0.278145847,0.275080035,0.264227571,0.239758107,0.246857837,0.243734571,0.24841641,0.222343587,0.222314049,0.234611034,0.207497896,0.192423798,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,10000,10000,10000,10000,10000,10000,10000,9999,10000,10.04,0.01,9.90,0.00,80.00,10.00,10.01,9988,10.01,9925,Passed,Passed,9.99,0.01,Passed,18862,36407,8439,15932,Passed,Passed,Passed,Passed,99999,99999,43921,Passed,0,0,0,Passed,Passed,Passed,Passed,Passed,32770.1307,Passed,Passed,Passed,00:12:EA:11:04:1E,Passed,Passed,Passed,Passed,25, 87c148ecaab8466b25aa4cfbe78021c3, 87c148ecaab8466b25aa4cfbe78021c3, 97f8019342fa6278231d72febcddde73, 97f8019342fa6278231d72febcddde73, c22acc2e347bf98880465b6f70fb0321, 50303bf26e60d9011cb5cf713e941182,Passed,Passed
